sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Two sweaters haven't soaked.,Three sweaters had soaked.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if two sweaters haven't soaked, it is impossible for three sweaters to have soaked simultaneously."
Two sweaters had soaked.,Two sweaters haven't soaked.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the two sweaters did not soak, which contradicts the claim that they had soaked."
Two sweaters haven't soaked.,Two sweaters had soaked.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that the two sweaters are soaked, while Sentence 1 states that they have not soaked."
Three sweaters had soaked.,Three sweaters haven't soaked.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the three sweaters did not soak, which contradicts the claim that they had soaked."
Three sweaters haven't soaked.,Three sweaters had soaked.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that the three sweaters have soaked, directly opposing the claim that they have not soaked."
Two organizations had failed to argue about Naomi.,Three organizations hadn't failed to argue about Naomi.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The failure of two organizations to argue about Naomi implies that at least one other organization could have successfully engaged in the argument, supporting the claim that three organizations hadn't failed to argue about her."
Two organizations had failed to argue about Naomi.,Three organizations had failed to argue about Naomi.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it introduces an additional organization, implying that the number of organizations involved in the argument about Naomi is greater than what is stated in Sentence 1."
Three organizations had failed to argue about Naomi.,Two organizations had failed to argue about Naomi.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three organizations failed to argue about Naomi, then it is impossible for only two organizations to have failed in the same context."
Three organizations had failed to argue about Naomi.,Two organizations hadn't failed to argue about Naomi.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three organizations failed to argue about Naomi, then it is impossible for two organizations to not have failed in the same context."
Two organizations hadn't failed to argue about Naomi.,Three organizations had failed to argue about Naomi.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because the former states that three organizations failed to argue, while the latter implies that at least two organizations were actively engaged in arguing about Naomi."
Two organizations had failed to argue about Naomi.,Two organizations hadn't failed to argue about Naomi.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the organizations did not fail to argue about Naomi, which opposes the claim that they had indeed failed to do so."
Two organizations hadn't failed to argue about Naomi.,Two organizations had failed to argue about Naomi.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because the former asserts that the organizations did not engage in an argument about Naomi, while the latter confirms that they did engage in such an argument."
Three organizations had failed to argue about Naomi.,Three organizations hadn't failed to argue about Naomi.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the three organizations did engage in argumentation about Naomi, whereas Sentence 1 states they did not."
Three organizations hadn't failed to argue about Naomi.,Three organizations had failed to argue about Naomi.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because the former asserts that the organizations did not engage in argument, while the latter confirms that they did engage in argument, creating a direct opposition in meaning."
Two hospitals judged Sarah to worry Wendy.,Three hospitals didn't judge Sarah to worry Wendy.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"Sentence 2 contradicts the implication of Sentence 1, as it suggests a different number of hospitals and a negation of the judgment regarding Sarah's worry about Wendy."
Two hospitals judged Sarah to worry Wendy.,Three hospitals judged Sarah to worry Wendy.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"The contradiction arises because if two hospitals judged Sarah to worry Wendy, then it cannot simultaneously be true that three hospitals made the same judgment, as this would imply a different number of hospitals involved in the assessment."
Three hospitals judged Sarah to worry Wendy.,Two hospitals judged Sarah to worry Wendy.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"The contradiction arises because if three hospitals judged Sarah to worry Wendy, it cannot simultaneously be true that only two hospitals made the same judgment."
Three hospitals judged Sarah to worry Wendy.,Two hospitals didn't judge Sarah to worry Wendy.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three hospitals judged Sarah to worry Wendy, then it is impossible for two hospitals to not make that same judgment."
Two hospitals didn't judge Sarah to worry Wendy.,Three hospitals judged Sarah to worry Wendy.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that a different number of hospitals (three) judged Sarah, directly opposing the claim that two hospitals did not judge her at all."
Two hospitals judged Sarah to worry Wendy.,Two hospitals didn't judge Sarah to worry Wendy.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the judgment expressed in Sentence 1, asserting that the hospitals did not reach the conclusion that Sarah worries Wendy, thereby contradicting the original statement."
Two hospitals didn't judge Sarah to worry Wendy.,Two hospitals judged Sarah to worry Wendy.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts that the hospitals did judge Sarah, while Sentence 1 states that they did not."
Three hospitals judged Sarah to worry Wendy.,Three hospitals didn't judge Sarah to worry Wendy.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the hospitals did not make the judgment about Sarah's worry for Wendy, which opposes the claim that they did."
Three hospitals didn't judge Sarah to worry Wendy.,Three hospitals judged Sarah to worry Wendy.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the hospitals did judge Sarah, while Sentence 1 states they did not."
Two men command Dennis's partner to aggravate Alan.,Three men don't command Dennis's partner to aggravate Alan.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"Sentence 2 contradicts the implication of Sentence 1, as it states that three men do not command, while Sentence 1 asserts that two men do command, thus they cannot be entailed."
Two men command Dennis's partner to aggravate Alan.,Three men command Dennis's partner to aggravate Alan.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it alters the number of men involved from two to three, which directly conflicts with the original statement."
Three men command Dennis's partner to aggravate Alan.,Two men command Dennis's partner to aggravate Alan.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it changes the number of men involved from three to two, altering the essential premise of the command."
Three men command Dennis's partner to aggravate Alan.,Two men don't command Dennis's partner to aggravate Alan.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that two men do not command Dennis's partner, while Sentence 1 states that three men do command him, creating a direct opposition in the number of men involved and their actions."
Two men don't command Dennis's partner to aggravate Alan.,Three men command Dennis's partner to aggravate Alan.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that three men are commanding Dennis's partner to aggravate Alan, directly opposing the claim that two men do not command him to do so."
Two men command Dennis's partner to aggravate Alan.,Two men don't command Dennis's partner to aggravate Alan.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1 by stating that the two men do not command Dennis's partner, thereby contradicting the assertion made in Sentence 1."
Two men don't command Dennis's partner to aggravate Alan.,Two men command Dennis's partner to aggravate Alan.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts that the two men are commanding Dennis's partner to take an action, while Sentence 1 states that they do not give such a command."
Three men command Dennis's partner to aggravate Alan.,Three men don't command Dennis's partner to aggravate Alan.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1 by stating that the three men do not command Dennis's partner, thereby contradicting the assertion made in Sentence 1."
Three men don't command Dennis's partner to aggravate Alan.,Three men command Dennis's partner to aggravate Alan.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts that the three men are commanding Dennis's partner to aggravate Alan, while Sentence 1 states that they do not give such a command."
Liam fixes two glasses.,Liam doesn't fix three glasses.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If Liam fixes two glasses, it logically follows that he does not fix three glasses, making sentence 2 an entailment of sentence 1."
Liam fixes two glasses.,Liam fixes three glasses.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,Sentence 2 contradicts Sentence 1 because fixing three glasses cannot simultaneously be true if only two glasses are being fixed.
Liam fixes three glasses.,Liam fixes two glasses.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,Sentence 2 contradicts Sentence 1 because fixing two glasses cannot simultaneously be true if Sentence 1 states that Liam fixes three glasses.
Liam fixes three glasses.,Liam doesn't fix two glasses.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Liam fixes three glasses, it logically follows that he cannot simultaneously not fix two glasses, as that would imply he fixes fewer than three."
Liam doesn't fix two glasses.,Liam fixes three glasses.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Liam does not fix two glasses, he cannot simultaneously fix three glasses."
Liam fixes two glasses.,Liam doesn't fix two glasses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action stated in Sentence 1 by asserting that Liam does not perform the act of fixing two glasses, thereby creating a contradiction."
Liam doesn't fix two glasses.,Liam fixes two glasses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding the same subject and object, stating that Liam does indeed fix two glasses."
Liam fixes three glasses.,Liam doesn't fix three glasses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action stated in Sentence 1 by asserting that Liam does not perform the act of fixing three glasses, thereby creating a contradiction."
Liam doesn't fix three glasses.,Liam fixes three glasses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding the same subject and object, stating that Liam does fix three glasses, while Sentence 1 claims he does not."
Two skateboards crash.,Three skateboards don't crash.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The assertion in sentence2 that ""three skateboards don't crash"" does not logically follow from the event described in sentence1, which states that ""two skateboards crash,"" thus indicating that sentence2 is not an entailment of sentence1."
Two skateboards crash.,Three skateboards crash.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different quantity of skateboards involved in the crash, specifically stating that there are three instead of two."
Three skateboards crash.,Two skateboards crash.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it specifies a lesser quantity of skateboards involved in the crash, directly opposing the assertion that three skateboards are involved."
Three skateboards crash.,Two skateboards don't crash.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three skateboards crash, it is impossible for only two skateboards to not crash, as that would imply at least one skateboard did not crash, conflicting with the total number involved in the crash."
Two skateboards don't crash.,Three skateboards crash.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"The assertion that ""Three skateboards crash"" contradicts ""Two skateboards don't crash"" because if two skateboards can avoid crashing, the introduction of a third skateboard implies a potential for collision, thereby negating the first statement."
Two skateboards crash.,Two skateboards don't crash.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1, asserting that the event of crashing does not occur, which contradicts the occurrence stated in Sentence 1."
Two skateboards don't crash.,Two skateboards crash.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly opposes the assertion in Sentence 1 by stating that a crash occurs, thereby contradicting the claim that no crash happens between the two skateboards."
Three skateboards crash.,Three skateboards don't crash.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1, asserting that the skateboards do not crash, which contradicts the claim that they do."
Three skateboards don't crash.,Three skateboards crash.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly opposes the assertion in Sentence 1 by stating that the same three skateboards, which are claimed not to crash, actually do crash, thereby creating a logical contradiction."
Jessica discussed two college campuses.,Jessica didn't discuss three college campuses.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If Jessica discussed two college campuses, it logically follows that she did not discuss three college campuses."
Jessica discussed two college campuses.,Jessica discussed three college campuses.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different number of college campuses discussed, which directly conflicts with the claim of only two in Sentence 1."
Jessica discussed three college campuses.,Jessica discussed two college campuses.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states a different number of college campuses discussed, which directly conflicts with the assertion that three campuses were discussed."
Jessica discussed three college campuses.,Jessica didn't discuss two college campuses.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Jessica discussed three college campuses, it is impossible for her not to have discussed two of them."
Jessica didn't discuss two college campuses.,Jessica discussed three college campuses.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that Jessica engaged in a discussion about three college campuses, which directly opposes the claim that she did not discuss any campuses at all."
Jessica discussed two college campuses.,Jessica didn't discuss two college campuses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1 by stating that Jessica did not engage in the discussion of two college campuses, which contradicts the assertion that she did."
Jessica didn't discuss two college campuses.,Jessica discussed two college campuses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that Jessica did engage in a discussion about two college campuses, which is the opposite of the claim that she did not."
Jessica discussed three college campuses.,Jessica didn't discuss three college campuses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1 by stating that Jessica did not engage in the discussion of three college campuses, which contradicts the assertion that she did."
Jessica didn't discuss three college campuses.,Jessica discussed three college campuses.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts that Jessica engaged in a discussion about three college campuses, which is the opposite of the claim that she did not discuss them."
Two cashiers have escaped.,Three cashiers haven't escaped.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The assertion in sentence2 contradicts the implication of sentence1, as if two cashiers have escaped, it does not logically support the claim that three cashiers have not escaped."
Two cashiers have escaped.,Three cashiers have escaped.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different number of cashiers who have escaped, specifically claiming that three cashiers escaped instead of the two stated in Sentence 1."
Three cashiers have escaped.,Two cashiers have escaped.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three cashiers have escaped, it is impossible for only two cashiers to have escaped."
Three cashiers have escaped.,Two cashiers haven't escaped.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"If three cashiers have escaped, then it is impossible for only two cashiers to not have escaped, making sentence 2 a contradiction of sentence 1."
Two cashiers haven't escaped.,Three cashiers have escaped.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if two cashiers have not escaped, it is impossible for three cashiers to have escaped."
Two cashiers have escaped.,Two cashiers haven't escaped.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the two cashiers did not escape, which is the opposite of what Sentence 1 claims."
Two cashiers haven't escaped.,Two cashiers have escaped.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite outcome regarding the status of the two cashiers' escape.
Three cashiers have escaped.,Three cashiers haven't escaped.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the same three cashiers have not escaped, thereby creating a logical contradiction."
Three cashiers haven't escaped.,Three cashiers have escaped.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite outcome regarding the status of the three cashiers' escape.
Lissa is dropping by two hills.,Lissa isn't dropping by three hills.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If Lissa is dropping by two hills, it logically follows that she is not dropping by three hills."
Lissa is dropping by two hills.,Lissa is dropping by three hills.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states a different number of hills, asserting that Lissa is visiting three hills instead of the two mentioned in Sentence 1."
Lissa is dropping by three hills.,Lissa is dropping by two hills.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states a different number of hills (two instead of three), which directly conflicts with the information provided in Sentence 1."
Lissa is dropping by three hills.,Lissa isn't dropping by two hills.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Lissa is dropping by three hills, it logically follows that she cannot be dropping by only two hills."
Lissa isn't dropping by two hills.,Lissa is dropping by three hills.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Lissa is not dropping by two hills, she cannot be dropping by three hills, as that would imply she is visiting more than the stated number."
Lissa is dropping by two hills.,Lissa isn't dropping by two hills.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action described in Sentence 1, asserting that Lissa is not engaging in the same activity of dropping by two hills, thus creating a contradiction."
Lissa isn't dropping by two hills.,Lissa is dropping by two hills.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding Lissa's visit to two hills.
Lissa is dropping by three hills.,Lissa isn't dropping by three hills.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action stated in Sentence 1, asserting that Lissa is not engaging in the same activity of dropping by three hills, thus creating a contradiction."
Lissa isn't dropping by three hills.,Lissa is dropping by three hills.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding Lissa's visit to three hills.
Gregory does bore two actors.,Gregory doesn't bore three actors.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If Gregory does bore two actors, it logically follows that he cannot bore three actors, thus making sentence 2 an entailment of sentence 1."
Gregory does bore two actors.,Gregory does bore three actors.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a greater number of actors being bored by Gregory, which directly conflicts with the claim of only two actors in Sentence 1."
Gregory does bore three actors.,Gregory does bore two actors.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Gregory bores three actors, it is impossible for him to only bore two actors simultaneously."
Gregory does bore three actors.,Gregory doesn't bore two actors.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Gregory bores three actors, it is impossible for him not to bore at least two actors."
Gregory doesn't bore two actors.,Gregory does bore three actors.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that Gregory engages in the act of boring actors, while Sentence 1 explicitly states that he does not bore any actors at all."
Gregory does bore two actors.,Gregory doesn't bore two actors.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Gregory does not bore two actors, thereby contradicting the claim that he does."
Gregory doesn't bore two actors.,Gregory does bore two actors.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting the opposite of Gregory's relationship with the two actors, claiming that he does bore them instead of not boring them."
Gregory does bore three actors.,Gregory doesn't bore three actors.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Gregory does not bore three actors, which contradicts the claim that he does."
Gregory doesn't bore three actors.,Gregory does bore three actors.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting the opposite claim about Gregory's effect on the three actors, stating that he does bore them instead of not boring them."
The boys reference two reports.,The boys don't reference three reports.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If the boys reference two reports, it logically follows that they cannot reference three reports, thus making sentence 2 an entailment of sentence 1."
The boys reference two reports.,The boys reference three reports.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different quantity of reports referenced, claiming three instead of the two stated in Sentence 1."
The boys reference three reports.,The boys reference two reports.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it states a different quantity of reports referenced, asserting that the boys reference two reports instead of three."
The boys reference three reports.,The boys don't reference two reports.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if the boys reference three reports, it logically follows that they cannot simultaneously not reference two reports, as referencing three implies referencing at least two."
The boys don't reference two reports.,The boys reference three reports.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if the boys reference three reports, it directly implies that they are referencing more than two, which contradicts the claim that they do not reference two reports."
The boys reference two reports.,The boys don't reference two reports.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the boys do not reference the two reports, which contradicts the claim that they do."
The boys don't reference two reports.,The boys reference two reports.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the boys do reference two reports, which opposes the claim that they do not."
The boys reference three reports.,The boys don't reference three reports.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the boys do not reference the same number of reports, thereby creating a logical contradiction."
The boys don't reference three reports.,The boys reference three reports.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that the boys do reference three reports, which opposes the claim that they do not."
Two waitresses might skate around libraries.,Three waitresses didn't skate around libraries.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The possibility of two waitresses skating does not logically exclude the scenario where three waitresses did not skate, making sentence 2 an entailment of sentence 1."
Two waitresses might skate around libraries.,Three waitresses might skate around libraries.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a specific quantity (three waitresses) that exceeds the possibility suggested in Sentence 1 (two waitresses), thereby creating a logical inconsistency in the context of ""might."""
Three waitresses might skate around libraries.,Two waitresses might skate around libraries.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence2 is a contradiction of Sentence1 because it specifies a smaller number of waitresses (two) than what is suggested in Sentence1 (three), thus negating the possibility of the scenario described in Sentence1."
Three waitresses might skate around libraries.,Two waitresses didn't skate around libraries.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it specifies a different number of waitresses (two instead of three) and asserts that they did not engage in the action of skating around libraries, directly opposing the possibility suggested in Sentence 1."
Two waitresses didn't skate around libraries.,Three waitresses might skate around libraries.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it introduces the possibility of three waitresses skating around libraries, directly opposing the assertion that two waitresses did not engage in that activity."
Two waitresses might skate around libraries.,Two waitresses didn't skate around libraries.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the possibility presented in Sentence 1 by asserting that the action of skating around libraries did not occur, thus contradicting the potential scenario introduced."
Two waitresses didn't skate around libraries.,Two waitresses might skate around libraries.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it suggests a possibility of the waitresses skating around libraries, directly opposing the definitive claim that they did not engage in that activity."
Three waitresses might skate around libraries.,Three waitresses didn't skate around libraries.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the possibility presented in Sentence 1 by asserting that the action of skating around libraries did not occur, thereby contradicting the potentiality expressed in Sentence 1."
Three waitresses didn't skate around libraries.,Three waitresses might skate around libraries.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it suggests the possibility of the waitresses skating around libraries, directly opposing the definitive claim that they did not engage in that activity."
Robert would respect two grocery stores.,Robert wouldn't respect three grocery stores.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The assertion in sentence 2 contradicts the implication of sentence 1, as respecting two grocery stores does not logically lead to a lack of respect for three grocery stores."
Robert would respect two grocery stores.,Robert would respect three grocery stores.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Robert respects only two grocery stores, then he cannot simultaneously respect three grocery stores without exceeding that limit."
Robert would respect three grocery stores.,Robert would respect two grocery stores.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Robert respects three grocery stores, he cannot simultaneously respect only two."
Robert would respect three grocery stores.,Robert wouldn't respect two grocery stores.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"If Robert respects three grocery stores, it contradicts the idea that he wouldn't respect two of them, as respecting three implies he must respect at least two."
Robert wouldn't respect two grocery stores.,Robert would respect three grocery stores.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Robert wouldn't respect two grocery stores, it logically follows that he cannot respect a greater number, such as three."
Robert would respect two grocery stores.,Robert wouldn't respect two grocery stores.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Robert lacks respect for the same two grocery stores he is said to respect, thereby creating a clear contradiction."
Robert wouldn't respect two grocery stores.,Robert would respect two grocery stores.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that Robert would respect two grocery stores, which opposes the claim that he would not respect them."
Robert would respect three grocery stores.,Robert wouldn't respect three grocery stores.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Robert does not respect the same three grocery stores, thereby creating a contradiction."
Robert wouldn't respect three grocery stores.,Robert would respect three grocery stores.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting that Robert would respect the grocery stores, which opposes the claim that he would not."
Wendy did run around two schools.,Wendy didn't run around three schools.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If Wendy ran around two schools, it logically follows that she did not run around three schools, making sentence 2 an entailment of sentence 1."
Wendy did run around two schools.,Wendy did run around three schools.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that Wendy ran around a different number of schools (three) than what is stated in Sentence 1 (two), which cannot both be true simultaneously."
Wendy did run around three schools.,Wendy did run around two schools.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a lesser number of schools (two) than what is stated in Sentence 1 (three), which is logically inconsistent."
Wendy did run around three schools.,Wendy didn't run around two schools.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Wendy ran around three schools, it is impossible for her not to have run around at least two of them."
