sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
These banks are not great.,These banks are fine.,neutral,entailment,implicature_NtoP,target,adjective,fine-great,"The statement ""These banks are not great"" implies a negative assessment, which contradicts the positive assertion that ""These banks are fine,"" thus making sentence 2 an entailment of sentence 1."
These banks are fine.,These banks are great.,neutral,contradiction,negated implicature_P,target,adjective,fine-great,"Sentence 2 is a contradiction of Sentence 1 because stating that ""these banks are great"" implies a higher level of quality than simply being ""fine,"" suggesting a disagreement in the assessment of the banks' quality."
These banks are great.,These banks are fine.,entailment,contradiction,reverse negated implicature_P,target,adjective,fine-great,"Sentence 2 is a contradiction of Sentence 1 because ""great"" implies a higher quality than ""fine,"" suggesting that if the banks are great, they cannot merely be fine."
These banks are not great.,These banks are not fine.,neutral,contradiction,negated implicature_N,target,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because ""not fine"" implies a negative quality that is inconsistent with the more moderate critique of ""not great."""
These banks are not fine.,These banks are not great.,entailment,contradiction,reverse negated implicature_N,target,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because if the banks are not fine, they cannot simultaneously be described as not great, as ""fine"" implies a level of quality that is typically higher than ""not great."""
These banks are great.,These banks are not fine.,contradiction,contradiction,opposite,control,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because stating that ""these banks are not fine"" directly opposes the positive assertion that ""these banks are great."""
These banks are not fine.,These banks are great.,contradiction,contradiction,opposite,control,adjective,fine-great,"Sentence 2 contradicts Sentence 1 because stating that ""these banks are great"" directly opposes the claim that ""these banks are not fine,"" as ""great"" implies a positive quality while ""not fine"" suggests a negative assessment."
These banks are fine.,These banks are not fine.,contradiction,contradiction,negation,control,adjective,fine-great,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the banks are not fine, which contradicts the positive evaluation expressed in Sentence 1."
These banks are not fine.,These banks are fine.,contradiction,contradiction,negation,control,adjective,fine-great,Sentence 2 directly opposes the assertion made in Sentence 1 by stating the exact opposite condition regarding the banks' status.
These banks are great.,These banks are not great.,contradiction,contradiction,negation,control,adjective,fine-great,"Sentence 2 directly negates the positive assertion made in Sentence 1, thereby contradicting it."
These banks are not great.,These banks are great.,contradiction,contradiction,negation,control,adjective,fine-great,"Sentence 2 directly opposes the evaluation of the banks presented in Sentence 1, asserting a positive quality (""great"") in contrast to the negative assessment (""not great"")."
Nicole is big.,Nicole is not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"The statement ""Nicole is not enormous"" can be inferred as an entailment of ""Nicole is big"" because being ""big"" does not necessarily imply being ""enormous,"" allowing for the possibility that Nicole is big but not to an extreme degree."
Nicole is not enourmous.,Nicole is big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"If Nicole is not enormous, it logically follows that she cannot be classified as big, as ""big"" typically implies a size that is at least comparable to ""enormous."""
Nicole is big.,Nicole is enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is not a contradiction of Sentence 1, as ""enormous"" implies a greater size than ""big,"" suggesting that if Nicole is big, she can also be described as enormous."
Nicole is enourmous.,Nicole is big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that is significantly larger than ""big,"" suggesting that if Nicole is enormous, she cannot simply be described as big."
Nicole is not enourmous.,Nicole is not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if Nicole is not enormous, it does not necessarily imply that she is also not big, as ""not enormous"" allows for the possibility of being of a moderate size."
Nicole is not big.,Nicole is not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because if Nicole is not big, it implies she cannot be enormous, as ""enormous"" denotes a greater size than ""big."""
Nicole is enourmous.,Nicole is not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that ""Nicole is not big"" directly opposes the assertion that ""Nicole is enormous,"" as being enormous inherently implies being big."
Nicole is not big.,Nicole is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 because describing Nicole as ""enormous"" implies a size that is inherently ""big,"" which negates the assertion that she is ""not big."""
Nicole is big.,Nicole is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Nicole is not big, which contradicts the claim that she is big."
Nicole is not big.,Nicole is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of what is stated in Sentence 1, making it a clear contradiction."
Nicole is enourmous.,Nicole is not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Nicole is not enormous, which contradicts the claim that she is."
Nicole is not enourmous.,Nicole is enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of Sentence 1 by claiming that Nicole is enormous, thereby contradicting the statement that she is not."
Sharon is smart.,Sharon is not brilliant.,neutral,entailment,implicature_PtoN,target,adjective,smart-brilliant,"Sentence 2 is not an entailment of Sentence 1 because stating that ""Sharon is smart"" does not imply that she is not brilliant; in fact, being smart could be consistent with being brilliant."
Sharon is not brilliant.,Sharon is smart.,neutral,entailment,implicature_NtoP,target,adjective,smart-brilliant,"The statement ""Sharon is not brilliant"" implies that she does not possess exceptional intelligence, which contradicts the assertion that ""Sharon is smart,"" suggesting that sentence 2 cannot be an entailment of sentence 1."
Sharon is smart.,Sharon is brilliant.,neutral,contradiction,negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 is not a contradiction of Sentence 1; rather, it reinforces and elevates the assertion about Sharon's intelligence."
Sharon is brilliant.,Sharon is smart.,entailment,contradiction,reverse negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 is not a contradiction of Sentence 1; rather, it reinforces it, as being ""smart"" can be considered a synonym or a related quality to being ""brilliant."""
Sharon is not brilliant.,Sharon is not smart.,neutral,contradiction,negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because if Sharon is not brilliant, it does not necessarily imply that she is also not smart, as brilliance and intelligence can be viewed as distinct qualities."
Sharon is not smart.,Sharon is not brilliant.,entailment,contradiction,reverse negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 is a contradiction of Sentence 1 because ""not brilliant"" implies a lack of exceptional intelligence, which can be interpreted as being ""not smart,"" thus reinforcing rather than contradicting the original statement."
Sharon is brilliant.,Sharon is not smart.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because being ""brilliant"" inherently implies a high level of intelligence, which directly opposes the claim that Sharon is ""not smart."""
Sharon is not smart.,Sharon is brilliant.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"Sentence 2 directly contradicts Sentence 1 because describing Sharon as ""brilliant"" implies a high level of intelligence, which is inconsistent with the assertion that she is ""not smart."""
Sharon is smart.,Sharon is not smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,Sentence 2 directly negates the assertion made in Sentence 1 by stating the opposite of Sharon's intelligence.
Sharon is not smart.,Sharon is smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly asserts the opposite of what Sentence 1 claims, making it a clear contradiction."
Sharon is brilliant.,Sharon is not brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1, thereby presenting a contradiction by stating the opposite of Sharon's brilliance."
Sharon is not brilliant.,Sharon is brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly asserts the opposite of what Sentence 1 states, making it a clear contradiction."
These dishes are big.,These dishes are not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"If the dishes are big, it logically follows that they cannot be classified as enormous, as ""big"" implies a size that is significant but not necessarily the largest possible."
These dishes are not enourmous.,These dishes are big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"The statement that ""These dishes are not enormous"" implies that they could still be of a considerable size, which supports the conclusion that ""These dishes are big."""
These dishes are big.,These dishes are enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that exceeds ""big,"" suggesting that the dishes cannot be both ""big"" and ""enormous"" simultaneously in the same context."
These dishes are enourmous.,These dishes are big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""big"" implies a smaller size than ""enormous,"" suggesting that the dishes cannot be both enormous and merely big at the same time."
These dishes are not enourmous.,These dishes are not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if the dishes are not enormous, they could still be considered big, thus creating a logical inconsistency."
These dishes are not big.,These dishes are not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because stating that the dishes are ""not enormous"" implies they could still be considered big, which directly opposes the assertion that they are ""not big."""
These dishes are enourmous.,These dishes are not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that ""these dishes are not big"" directly opposes the assertion that ""these dishes are enormous,"" as ""enormous"" implies a significant size."
These dishes are not big.,These dishes are enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 by asserting that the dishes are enormous, which implies they are large, contrary to the claim that they are not big."
These dishes are big.,These dishes are not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the dishes are not big, which contradicts the claim that they are big."
These dishes are not big.,These dishes are big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality of the dishes, thereby creating a contradiction."
These dishes are enourmous.,These dishes are not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the dishes are not enormous, thereby contradicting the claim that they are."
These dishes are not enourmous.,These dishes are enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 by asserting the opposite quality of the dishes, claiming they are enormous when Sentence 1 states they are not."
The women are big.,The women are not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"Sentence 2 is an entailment of Sentence 1 because if the women are described as ""big,"" it does not necessarily imply that they are ""enormous,"" allowing for the possibility that they could be big without being excessively large."
The women are not enourmous.,The women are big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"Sentence 2 cannot be an entailment of Sentence 1 because if the women are not enormous, it does not necessarily imply that they are big; they could be of average size or small."
The women are big.,The women are enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that exceeds ""big,"" suggesting a qualitative difference rather than a mere variation in degree."
The women are enourmous.,The women are big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a greater size than ""big,"" suggesting that if the women are enormous, they cannot simply be described as big."
The women are not enourmous.,The women are not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because ""not big"" implies a lack of size, which can be interpreted as being small, while ""not enormous"" suggests that the women may still be of a moderate size, thus creating a conflict in the assessment of their size."
The women are not big.,The women are not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""not enormous"" implies a relative size that could still be considered ""big,"" thus contradicting the assertion that the women are ""not big."""
The women are enourmous.,The women are not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that ""the women are not big"" directly opposes the assertion that ""the women are enormous,"" as ""enormous"" implies a significant size."
The women are not big.,The women are enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because describing the women as ""enormous"" directly opposes the assertion that they are ""not big."""
The women are big.,The women are not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the women are not big, which contradicts the claim that they are big."
The women are not big.,The women are big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality of the women, thereby creating a contradiction."
The women are enourmous.,The women are not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the women are not enormous, which contradicts the claim that they are."
The women are not enourmous.,The women are enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of what Sentence 1 states, making it a clear contradiction."
Guys are big.,Guys are not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"The statement ""Guys are big"" does not necessarily imply that ""Guys are not enormous,"" as ""big"" can encompass a range of sizes, including enormous; therefore, sentence 2 is not an entailment of sentence 1."
Guys are not enourmous.,Guys are big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"The statement ""Guys are big"" contradicts the assertion that ""Guys are not enormous,"" as being ""big"" implies a significant size, which is inconsistent with not being ""enormous."""
Guys are big.,Guys are enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that exceeds ""big,"" suggesting that not all guys can be classified as merely ""big."""
Guys are enourmous.,Guys are big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a greater size than ""big,"" suggesting that if guys are enormous, they cannot simply be classified as big."
Guys are not enourmous.,Guys are not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if ""guys are not enormous,"" it does not necessarily imply that they are also ""not big,"" as ""big"" can encompass a broader range of sizes."
Guys are not big.,Guys are not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""not enormous"" implies a relative size that could still be considered ""big,"" thus contradicting the assertion that ""guys are not big."""
Guys are enourmous.,Guys are not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because it directly opposes the assertion that ""guys are enormous"" by stating that ""guys are not big,"" which negates the idea of being large or significant in size."
Guys are not big.,Guys are enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 by asserting that guys are enormous, which is the opposite of being not big."
Guys are big.,Guys are not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that ""guys"" lack the quality of being ""big,"" thereby contradicting the original claim."
Guys are not big.,Guys are big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality of ""big"" for ""guys."""
Guys are enourmous.,Guys are not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that guys are not enormous, which contradicts the claim that they are."
Guys are not enourmous.,Guys are enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly opposes the assertion made in Sentence 1 by claiming that guys are enormous, thereby contradicting the statement that they are not."
Matt is smart.,Matt is not brilliant.,neutral,entailment,implicature_PtoN,target,adjective,smart-brilliant,"Sentence 2 contradicts the implication of Sentence 1, as being smart typically suggests a level of brilliance, thus they cannot coexist as entailments."
Matt is not brilliant.,Matt is smart.,neutral,entailment,implicature_NtoP,target,adjective,smart-brilliant,"The statement ""Matt is not brilliant"" implies that he does not possess exceptional intelligence, which contradicts the assertion that ""Matt is smart,"" suggesting that he possesses at least some level of intelligence."
Matt is smart.,Matt is brilliant.,neutral,contradiction,negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 is not a contradiction of Sentence 1; rather, it suggests a higher degree of intelligence, as ""brilliant"" implies a level of smartness that encompasses or exceeds being merely ""smart."""
Matt is brilliant.,Matt is smart.,entailment,contradiction,reverse negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 is not a contradiction of Sentence 1; rather, it supports it, as being ""smart"" is generally considered a characteristic of being ""brilliant."""
Matt is not brilliant.,Matt is not smart.,neutral,contradiction,negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because if Matt is not brilliant, it does not necessarily imply that he is also not smart, as brilliance and intelligence can be viewed as distinct qualities."
Matt is not smart.,Matt is not brilliant.,entailment,contradiction,reverse negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 is not a contradiction of Sentence 1 because ""not brilliant"" does not inherently imply ""not smart,"" as brilliance and intelligence can be viewed as distinct qualities."
Matt is brilliant.,Matt is not smart.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because describing Matt as ""brilliant"" inherently implies that he possesses intelligence, while stating he is ""not smart"" directly negates that implication."
Matt is not smart.,Matt is brilliant.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because ""brilliant"" implies a high level of intelligence, directly opposing the claim that ""Matt is not smart."""
Matt is smart.,Matt is not smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1, thereby contradicting the claim that Matt possesses intelligence."
Matt is not smart.,Matt is smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly asserts the opposite of what is claimed in Sentence 1, making it a clear contradiction."
Matt is brilliant.,Matt is not brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1, thereby contradicting the claim that Matt possesses brilliance."
Matt is not brilliant.,Matt is brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly asserts the opposite of what Sentence 1 states, making it a clear contradiction."
The college campuses are big.,The college campuses are not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"Sentence 2 is an entailment of Sentence 1 because if the college campuses are big, it logically follows that they cannot be classified as enormous, as ""big"" implies a size that is significant but not necessarily the largest possible."
The college campuses are not enourmous.,The college campuses are big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"Sentence 2 cannot be an entailment of Sentence 1 because if the college campuses are ""not enormous,"" it implies they are not large, contradicting the assertion that they are ""big."""
The college campuses are big.,The college campuses are enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that exceeds ""big,"" suggesting a discrepancy in the assessment of the campuses' size."
The college campuses are enourmous.,The college campuses are big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""big"" implies a smaller scale than ""enormous,"" suggesting that the campuses cannot be both at the same time."
The college campuses are not enourmous.,The college campuses are not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if the campuses are ""not enormous,"" they could still be considered ""big,"" thus creating a logical inconsistency."
The college campuses are not big.,The college campuses are not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because stating that the college campuses are ""not enormous"" implies they could still be relatively large, whereas Sentence 1 asserts they are ""not big,"" suggesting a smaller size."
The college campuses are enourmous.,The college campuses are not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that the college campuses are ""not big"" directly opposes the assertion that they are ""enormous,"" which implies a significant size."
The college campuses are not big.,The college campuses are enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because it asserts that the college campuses are ""enormous,"" which directly opposes the claim that they are ""not big."""
The college campuses are big.,The college campuses are not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the college campuses are not big, which contradicts the claim that they are big."
The college campuses are not big.,The college campuses are big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating that the college campuses are big, which contradicts the claim that they are not big."
The college campuses are enourmous.,The college campuses are not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the college campuses are not enormous, thereby contradicting the claim of their size."
The college campuses are not enourmous.,The college campuses are enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly opposes the assertion made in Sentence 1 by stating the college campuses are enormous, which contradicts the claim that they are not."
The painting is big.,The painting is not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"If the painting is big, it can be reasonably concluded that it is not enormous, as ""big"" implies a size that is significant but not necessarily the largest possible."
The painting is not enourmous.,The painting is big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"The statement that ""The painting is not enormous"" implies that it cannot be classified as very large, which supports the conclusion that ""The painting is big"" but not excessively so, thus making sentence 2 an entailment of sentence 1."
The painting is big.,The painting is enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that exceeds ""big,"" suggesting a discrepancy in the description of the painting's size."
The painting is enourmous.,The painting is big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size significantly larger than ""big,"" suggesting that if the painting is enormous, it cannot merely be described as big."
The painting is not enourmous.,The painting is not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if the painting is not enormous, it does not necessarily imply that it is not big; ""not enormous"" allows for the possibility of being moderately sized or small, while ""not big"" suggests a definitive absence of size."
The painting is not big.,The painting is not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because stating that ""the painting is not enormous"" implies that it could still be of a significant size, whereas Sentence 1 explicitly denies that the painting is big at all."
The painting is enourmous.,The painting is not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because describing the painting as ""not big"" directly opposes the assertion that it is ""enormous,"" which implies a significant size."
The painting is not big.,The painting is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 because describing the painting as ""enormous"" implies that it is, in fact, large, which opposes the assertion that it is ""not big."""
The painting is big.,The painting is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the painting is not big, which contradicts the claim that it is big."
The painting is not big.,The painting is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality of the painting's size.
The painting is enourmous.,The painting is not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the painting is not enormous, thereby contradicting the claim that it is."
The painting is not enourmous.,The painting is enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly asserts the opposite of what Sentence 1 states, making it a clear contradiction."
The shawl is big.,The shawl is not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"If the shawl is big, it can be reasonably concluded that it is not enormous, as ""big"" does not imply the largest possible size."
The shawl is not enourmous.,The shawl is big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"The statement that ""The shawl is not enormous"" implies that it cannot be classified as very large, which supports the conclusion that ""The shawl is big"" but not excessively so, making sentence 2 an entailment of sentence 1."
The shawl is big.,The shawl is enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size that exceeds ""big,"" suggesting a discrepancy in the description of the shawl's size."
The shawl is enourmous.,The shawl is big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a size greater than ""big,"" suggesting that if the shawl is enormous, it cannot simply be described as big."
The shawl is not enourmous.,The shawl is not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because if the shawl is not enormous, it does not necessarily imply that it is also not big, as ""not enormous"" allows for the possibility of being of a moderate size, while ""not big"" suggests a smaller size."
The shawl is not big.,The shawl is not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is not a contradiction of Sentence 1 because stating that ""the shawl is not enormous"" does not inherently imply that it is big or small; it simply suggests that it lacks a specific quality of being enormous."
The shawl is enourmous.,The shawl is not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that ""the shawl is not big"" directly opposes the assertion that ""the shawl is enormous,"" as ""enormous"" implies a significant size."
The shawl is not big.,The shawl is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because describing the shawl as ""enormous"" directly opposes the assertion that it is ""not big."""
The shawl is big.,The shawl is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the shawl is not big, which contradicts the claim that it is big."
The shawl is not big.,The shawl is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,Sentence 2 directly opposes the assertion made in Sentence 1 by stating the opposite quality of the shawl's size.
The shawl is enourmous.,The shawl is not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the shawl is not enormous, which contradicts the claim that it is."
The shawl is not enourmous.,The shawl is enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 by asserting the opposite claim about the size of the shawl, stating that it is enormous when Sentence 1 clearly states it is not."
Science is big.,Science is not enourmous.,neutral,entailment,implicature_PtoN,target,adjective,big-enourmous,"The statement ""Science is big"" implies a significant size, which can be interpreted as not being ""enormous,"" thus supporting the entailment that ""Science is not enormous."""
Science is not enourmous.,Science is big.,neutral,entailment,implicature_NtoP,target,adjective,big-enourmous,"The assertion that ""Science is not enormous"" implies that it does not reach a large scale, which contradicts the claim that ""Science is big,"" thus making sentence 2 not an entailment of sentence 1."
Science is big.,Science is enourmous.,neutral,contradiction,negated implicature_P,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""enormous"" implies a degree of size that exceeds the more moderate term ""big,"" suggesting a fundamental difference in the scale being described."
Science is enourmous.,Science is big.,entailment,contradiction,reverse negated implicature_P,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because ""big"" implies a limited size, while ""enormous"" suggests an exceptionally large scale, indicating a fundamental difference in magnitude."
Science is not enourmous.,Science is not big.,neutral,contradiction,negated implicature_N,target,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because ""not big"" implies a lack of size, which is consistent with ""not enormous,"" but does not directly negate the possibility of being large in a different context, thus creating a logical inconsistency."
Science is not big.,Science is not enourmous.,entailment,contradiction,reverse negated implicature_N,target,adjective,big-enourmous,"Sentence 2 is a contradiction of Sentence 1 because ""not enormous"" implies a relative size that can still be considered ""big,"" thus contradicting the assertion that ""Science is not big."""
Science is enourmous.,Science is not big.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because stating that ""Science is not big"" directly opposes the assertion that ""Science is enormous,"" as ""enormous"" implies a significant size or extent."
