sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Drivers and these waitresses aren't both shouting.,Drivers or these waitresses are shouting.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If drivers and these waitresses aren't both shouting, it implies that at least one group (either drivers or waitresses) must be shouting, thus supporting the claim in sentence 2."
Drivers or these waitresses are shouting.,Drivers and these waitresses are shouting.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because the use of ""or"" in Sentence 1 implies that only one group (either drivers or waitresses) is shouting, while ""and"" in Sentence 2 suggests that both groups are shouting simultaneously, creating a logical inconsistency."
Drivers and these waitresses are shouting.,Drivers or these waitresses are shouting.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 presents a disjunction that implies at least one group is shouting, while Sentence 1 asserts that both groups are actively shouting, making Sentence 2 a contradiction as it cannot encompass the certainty of both groups shouting."
Drivers and these waitresses aren't both shouting.,Neither drivers nor these waitresses are shouting.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither drivers nor waitresses are shouting, it implies that both groups are silent, which directly opposes the assertion that at least one of them is shouting."
Neither drivers nor these waitresses are shouting.,Drivers and these waitresses aren't both shouting.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the groups (drivers or waitresses) is not shouting, while Sentence 1 asserts that neither group is shouting at all."
Drivers and these waitresses are shouting.,Neither drivers nor these waitresses are shouting.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both drivers and waitresses are not shouting, which opposes the claim that they are indeed shouting."
Neither drivers nor these waitresses are shouting.,Drivers and these waitresses are shouting.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both drivers and waitresses are shouting, which opposes the claim that neither group is shouting."
Drivers or these waitresses are shouting.,Neither drivers nor these waitresses are shouting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that neither group is shouting, directly opposing the claim that at least one group is engaged in shouting."
Neither drivers nor these waitresses are shouting.,Drivers or these waitresses are shouting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the groups (drivers or waitresses) is shouting, directly opposing the claim that neither group is doing so."
Drivers and these waitresses are shouting.,Drivers and these waitresses aren't both shouting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that drivers and waitresses cannot simultaneously be shouting, while Sentence 1 explicitly states that they are."
Drivers and these waitresses aren't both shouting.,Drivers and these waitresses are shouting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 because it asserts that both drivers and waitresses are shouting, which opposes the claim that they are not both shouting."
Banks or schools had appreciated Becky.,Banks and schools hadn't both appreciated Becky.,neutral,entailment,implicature_PtoN,target,connective,or - and,"If either banks or schools appreciated Becky, then it follows that they cannot both have appreciated her, supporting the claim that they hadn't both done so."
Banks and schools hadn't both appreciated Becky.,Banks or schools had appreciated Becky.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If banks and schools hadn't both appreciated Becky, it implies that at least one of them must have appreciated her, supporting the claim in sentence 2."
Banks or schools had appreciated Becky.,Banks and schools had appreciated Becky.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because ""or"" implies a choice between banks and schools, while ""and"" suggests both entities appreciated Becky simultaneously, which alters the original meaning."
Banks and schools had appreciated Becky.,Banks or schools had appreciated Becky.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because it implies that at least one of the entities (banks or schools) appreciated Becky, while Sentence 1 asserts that both entities did so, thus creating a logical inconsistency."
Banks and schools hadn't both appreciated Becky.,Neither banks nor schools had appreciated Becky.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither banks nor schools appreciated Becky, it implies that both entities failed to do so, which directly conflicts with the possibility that at least one of them might have appreciated her, as suggested in Sentence 1."
Neither banks nor schools had appreciated Becky.,Banks and schools hadn't both appreciated Becky.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the entities (either banks or schools) may have appreciated Becky, whereas Sentence 1 asserts that neither did."
Banks and schools had appreciated Becky.,Neither banks nor schools had appreciated Becky.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that both banks and schools did not appreciate Becky, thereby contradicting the claim that they had."
Neither banks nor schools had appreciated Becky.,Banks and schools had appreciated Becky.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both banks and schools had appreciated Becky, which is the opposite of the claim that neither had."
Banks or schools had appreciated Becky.,Neither banks nor schools had appreciated Becky.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly negates the possibility presented in Sentence 1 by asserting that both banks and schools did not appreciate Becky, thereby contradicting the claim that at least one of them did."
Neither banks nor schools had appreciated Becky.,Banks or schools had appreciated Becky.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the entities (banks or schools) appreciated Becky, directly opposing the claim that neither did."
Banks and schools had appreciated Becky.,Banks and schools hadn't both appreciated Becky.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that not both banks and schools appreciated Becky, directly opposing the claim that they did."
Banks and schools hadn't both appreciated Becky.,Banks and schools had appreciated Becky.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 because it asserts that both banks and schools appreciated Becky, while Sentence 1 states that they had not both appreciated her."
These cashiers or those waitresses were examining every play.,These cashiers and those waitresses weren't both examining every play.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The statement in sentence 2 logically follows from sentence 1, as it implies that not all individuals mentioned (cashiers and waitresses) were engaged in the same action of examining every play, suggesting a division of roles or actions among them."
These cashiers and those waitresses weren't both examining every play.,These cashiers or those waitresses were examining every play.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If the cashiers and waitresses weren't both examining every play, it implies that at least one group (either the cashiers or the waitresses) was involved in examining some plays, supporting the claim in sentence 2."
These cashiers or those waitresses were examining every play.,These cashiers and those waitresses were examining every play.,neutral,contradiction,negated implicature_P,target,connective,or - and,"The use of ""or"" in sentence 1 implies an exclusive choice between cashiers and waitresses, while ""and"" in sentence 2 suggests both groups were involved, creating a contradiction in the scope of participation."
These cashiers and those waitresses were examining every play.,These cashiers or those waitresses were examining every play.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because it introduces a disjunction (""or"") that implies not all cashiers and waitresses were involved, whereas Sentence 1 asserts that both groups were collectively examining every play."
These cashiers and those waitresses weren't both examining every play.,Neither these cashiers nor those waitresses were examining every play.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because while Sentence 1 allows for the possibility that at least one group (either cashiers or waitresses) could be examining some plays, Sentence 2 asserts that neither group is examining any plays at all."
Neither these cashiers nor those waitresses were examining every play.,These cashiers and those waitresses weren't both examining every play.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the groups (cashiers or waitresses) was not examining every play, while Sentence 1 states that neither group was involved in such examination."
These cashiers and those waitresses were examining every play.,Neither these cashiers nor those waitresses were examining every play.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that neither the cashiers nor the waitresses were engaged in the act of examining every play, which opposes the claim that they were actively doing so."
Neither these cashiers nor those waitresses were examining every play.,These cashiers and those waitresses were examining every play.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the cashiers and waitresses were examining every play, which opposes the claim that neither group was doing so."
These cashiers or those waitresses were examining every play.,Neither these cashiers nor those waitresses were examining every play.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that neither the cashiers nor the waitresses were involved in the examination of every play, which opposes the claim that at least one group was actively examining them."
Neither these cashiers nor those waitresses were examining every play.,These cashiers or those waitresses were examining every play.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the cashiers or waitresses was examining every play, directly opposing the claim that neither group was doing so."
These cashiers and those waitresses were examining every play.,These cashiers and those waitresses weren't both examining every play.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that not all of the cashiers and waitresses were examining every play, while Sentence 1 states that they were all engaged in that activity."
These cashiers and those waitresses weren't both examining every play.,These cashiers and those waitresses were examining every play.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both groups were indeed examining every play, which opposes the claim that they weren't doing so."
Rivers or those glaciers evaporate.,Rivers and those glaciers don't both evaporate.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The assertion in sentence 2 that ""Rivers and those glaciers don't both evaporate"" logically follows from sentence 1's claim that ""Rivers or those glaciers evaporate,"" indicating that if one evaporates, the other cannot, thus establishing an entailment."
Rivers and those glaciers don't both evaporate.,Rivers or those glaciers evaporate.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If rivers and glaciers do not both evaporate, then at least one of them must not evaporate, which supports the claim that either rivers or glaciers (or both) could evaporate."
Rivers or those glaciers evaporate.,Rivers and those glaciers evaporate.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because the use of ""and"" implies that both rivers and glaciers are evaporating simultaneously, while Sentence 1 presents a choice between the two, suggesting that only one or the other is evaporating."
Rivers and those glaciers evaporate.,Rivers or those glaciers evaporate.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 introduces a disjunction (""or"") that implies the possibility of one or the other evaporating, contradicting the definitive assertion in Sentence 1 that both are evaporating."
Rivers and those glaciers don't both evaporate.,Neither rivers nor those glaciers evaporate.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither rivers nor glaciers evaporate, it implies that at least one of them does not evaporate, which directly opposes the assertion that they cannot both evaporate."
Neither rivers nor those glaciers evaporate.,Rivers and those glaciers don't both evaporate.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the two—rivers or glaciers—does not evaporate, while Sentence 1 asserts that neither does."
Rivers and those glaciers evaporate.,Neither rivers nor those glaciers evaporate.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that neither rivers nor glaciers undergo evaporation, which opposes the claim that both do evaporate."
Neither rivers nor those glaciers evaporate.,Rivers and those glaciers evaporate.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both rivers and glaciers do evaporate, which opposes the claim that neither does."
Rivers or those glaciers evaporate.,Neither rivers nor those glaciers evaporate.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both rivers and glaciers do not evaporate, while Sentence 1 claims that at least one of them does."
Neither rivers nor those glaciers evaporate.,Rivers or those glaciers evaporate.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the entities (rivers or glaciers) does evaporate, directly opposing the claim that neither does."
Rivers and those glaciers evaporate.,Rivers and those glaciers don't both evaporate.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that rivers and glaciers cannot both undergo the process of evaporation, directly opposing the claim that they do."
Rivers and those glaciers don't both evaporate.,Rivers and those glaciers evaporate.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that both rivers and glaciers evaporate, directly opposing the claim that they do not both undergo evaporation."
Those boys or the waitresses have gone fishing.,Those boys and the waitresses haven't both gone fishing.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The presence of ""or"" in sentence 1 implies that at least one of the subjects (the boys or the waitresses) has gone fishing, which logically supports the conclusion in sentence 2 that they cannot both have gone fishing simultaneously."
Those boys and the waitresses haven't both gone fishing.,Those boys or the waitresses have gone fishing.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If it is true that those boys and the waitresses haven't both gone fishing, then at least one of them must have gone fishing, supporting the claim in sentence 2."
Those boys or the waitresses have gone fishing.,Those boys and the waitresses have gone fishing.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because the use of ""or"" in Sentence 1 implies that only one group (either the boys or the waitresses) has gone fishing, while Sentence 2 asserts that both groups have gone fishing simultaneously."
Those boys and the waitresses have gone fishing.,Those boys or the waitresses have gone fishing.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because it implies that only one group (either the boys or the waitresses) has gone fishing, while Sentence 1 asserts that both groups have gone fishing together."
Those boys and the waitresses haven't both gone fishing.,Neither those boys nor the waitresses have gone fishing.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither the boys nor the waitresses have gone fishing, it implies that both groups have not gone fishing, which directly opposes the assertion that at least one of them has not gone fishing."
Neither those boys nor the waitresses have gone fishing.,Those boys and the waitresses haven't both gone fishing.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the groups (either the boys or the waitresses) has not gone fishing, while Sentence 1 states that neither group has gone fishing at all."
Those boys and the waitresses have gone fishing.,Neither those boys nor the waitresses have gone fishing.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the boys and the waitresses have not gone fishing, which opposes the claim that they have."
Neither those boys nor the waitresses have gone fishing.,Those boys and the waitresses have gone fishing.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the boys and the waitresses have gone fishing, while Sentence 1 states that neither group has gone fishing."
Those boys or the waitresses have gone fishing.,Neither those boys nor the waitresses have gone fishing.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that neither the boys nor the waitresses have gone fishing, which negates the possibility presented in Sentence 1 that at least one of them has."
Neither those boys nor the waitresses have gone fishing.,Those boys or the waitresses have gone fishing.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the groups (either the boys or the waitresses) has gone fishing, directly opposing the claim that neither has."
Those boys and the waitresses have gone fishing.,Those boys and the waitresses haven't both gone fishing.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that not both the boys and the waitresses have gone fishing, directly opposing the claim that they have all gone fishing together."
Those boys and the waitresses haven't both gone fishing.,Those boys and the waitresses have gone fishing.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 because if both the boys and the waitresses have gone fishing, it negates the claim that they haven't both gone fishing."
Those patients or the people are interacting.,Those patients and the people aren't both interacting.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The assertion in sentence2 contradicts the inclusive interaction implied in sentence1, thus making it an entailment that cannot logically follow."
Those patients and the people aren't both interacting.,Those patients or the people are interacting.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If those patients and the people aren't both interacting, it implies that at least one group (either the patients or the people) is not interacting, which supports the possibility that the other group is interacting."
Those patients or the people are interacting.,Those patients and the people are interacting.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because ""or"" implies exclusivity between ""those patients"" and ""the people,"" while ""and"" suggests they are both involved in the interaction simultaneously."
Those patients and the people are interacting.,Those patients or the people are interacting.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 introduces a disjunction (""or"") that implies a separation between ""those patients"" and ""the people,"" contradicting the inclusive interaction stated in Sentence 1."
Those patients and the people aren't both interacting.,Neither those patients nor the people are interacting.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither group is interacting, it implies that both groups are not engaging with each other, which directly opposes the claim that they are not both interacting."
Neither those patients nor the people are interacting.,Those patients and the people aren't both interacting.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the groups (either the patients or the people) is not interacting, while Sentence 1 states that neither group is interacting at all."
Those patients and the people are interacting.,Neither those patients nor the people are interacting.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that both groups are not interacting, directly opposing the claim that they are engaged in interaction."
Neither those patients nor the people are interacting.,Those patients and the people are interacting.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the patients and the people are interacting, which opposes the claim that neither group is engaging in interaction."
Those patients or the people are interacting.,Neither those patients nor the people are interacting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that both groups are not interacting, directly opposing the claim that at least one group is engaged in interaction."
Neither those patients nor the people are interacting.,Those patients or the people are interacting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the groups (patients or people) is interacting, directly opposing the claim that neither group is interacting."
Those patients and the people are interacting.,Those patients and the people aren't both interacting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that the patients and the people cannot be interacting simultaneously, directly opposing the claim of their interaction in Sentence 1."
Those patients and the people aren't both interacting.,Those patients and the people are interacting.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that the patients and the people are indeed interacting, which opposes the claim that they are not both interacting."
Cucumbers or the apples burn.,Cucumbers and the apples don't both burn.,neutral,entailment,implicature_PtoN,target,connective,or - and,"If either cucumbers or the apples burn, then it follows that they cannot both burn simultaneously, supporting the claim that they don't both burn."
Cucumbers and the apples don't both burn.,Cucumbers or the apples burn.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If cucumbers and the apples don't both burn, then at least one of them must burn, supporting the claim that either cucumbers or the apples burn."
Cucumbers or the apples burn.,Cucumbers and the apples burn.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because the use of ""or"" in Sentence 1 implies that only one of the options can burn, while ""and"" in Sentence 2 suggests that both can burn simultaneously, creating a logical inconsistency."
Cucumbers and the apples burn.,Cucumbers or the apples burn.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because it implies that at least one of the items (cucumbers or apples) burns, while Sentence 1 asserts that both do, creating a logical inconsistency."
Cucumbers and the apples don't both burn.,Neither cucumbers nor the apples burn.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither cucumbers nor apples burn, it implies that both do not burn, which directly opposes the assertion that they cannot both burn."
Neither cucumbers nor the apples burn.,Cucumbers and the apples don't both burn.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the items (cucumbers or apples) could potentially burn, while Sentence 1 asserts that neither can burn at all."
Cucumbers and the apples burn.,Neither cucumbers nor the apples burn.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that neither cucumbers nor apples burn, directly opposing the claim that both do burn in Sentence 1."
Neither cucumbers nor the apples burn.,Cucumbers and the apples burn.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that both cucumbers and apples can burn, directly opposing the claim that neither can burn."
Cucumbers or the apples burn.,Neither cucumbers nor the apples burn.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that both cucumbers and apples do not burn, directly opposing the claim that at least one of them does."
Neither cucumbers nor the apples burn.,Cucumbers or the apples burn.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the items (cucumbers or apples) burns, directly opposing the claim that neither of them does."
Cucumbers and the apples burn.,Cucumbers and the apples don't both burn.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because if cucumbers and apples burn, then it is impossible for them to not both burn simultaneously."
Cucumbers and the apples don't both burn.,Cucumbers and the apples burn.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because if both cucumbers and apples burn, it directly opposes the claim that they cannot both burn simultaneously."
Glasses or glasses had shrunk.,Glasses and glasses hadn't both shrunk.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The statement in sentence2 logically follows from sentence1, as the presence of ""or"" in sentence1 implies that at least one of the glasses did not shrink, supporting the claim that not both glasses had shrunk."
Glasses and glasses hadn't both shrunk.,Glasses or glasses had shrunk.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If both glasses hadn't shrunk, it logically follows that at least one of them must have shrunk, making sentence 2 an entailment of sentence 1."
Glasses or glasses had shrunk.,Glasses and glasses had shrunk.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because the use of ""and"" implies that both conditions must be true simultaneously, while Sentence 1 presents an exclusive choice between the two."
Glasses and glasses had shrunk.,Glasses or glasses had shrunk.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 introduces a disjunction (""or"") that implies the possibility of at least one of the glasses not having shrunk, contradicting the definitive assertion in Sentence 1 that both glasses had indeed shrunk."
Glasses and glasses hadn't both shrunk.,Neither glasses nor glasses had shrunk.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither glasses had shrunk, it implies that both glasses did not shrink, which directly opposes the assertion that they hadn't both shrunk."
Neither glasses nor glasses had shrunk.,Glasses and glasses hadn't both shrunk.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the glasses did not shrink, while Sentence 1 asserts that neither of the glasses shrank at all."
Glasses and glasses had shrunk.,Neither glasses nor glasses had shrunk.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the glasses had shrunk, while Sentence 1 states that they had."
Neither glasses nor glasses had shrunk.,Glasses and glasses had shrunk.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that glasses had shrunk, while Sentence 1 states that neither had shrunk."
Glasses or glasses had shrunk.,Neither glasses nor glasses had shrunk.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that neither of the two options (glasses) experienced the action of shrinking, while Sentence 1 claims that at least one of them did."
Neither glasses nor glasses had shrunk.,Glasses or glasses had shrunk.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one pair of glasses had shrunk, directly opposing the claim that neither had."
Glasses and glasses had shrunk.,Glasses and glasses hadn't both shrunk.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that it is not true that both glasses had shrunk, which opposes the claim made in Sentence 1 that they had."
Glasses and glasses hadn't both shrunk.,Glasses and glasses had shrunk.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both glasses had shrunk, which opposes the claim that they had not."
The carts or those plates are tipping over.,The carts and those plates aren't both tipping over.,neutral,entailment,implicature_PtoN,target,connective,or - and,"If either the carts or the plates are tipping over, then it logically follows that not both can be tipping over simultaneously, supporting the entailment."
The carts and those plates aren't both tipping over.,The carts or those plates are tipping over.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If the carts and those plates aren't both tipping over, it logically follows that at least one of them must be tipping over, supporting the claim in sentence 2."
The carts or those plates are tipping over.,The carts and those plates are tipping over.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because ""or"" implies a choice between the carts and the plates tipping over, while ""and"" suggests that both are tipping over simultaneously, which cannot be true if only one is tipping over."
The carts and those plates are tipping over.,The carts or those plates are tipping over.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because it introduces a disjunction (""or"") that implies at least one of the subjects is tipping over, while Sentence 1 asserts that both subjects are tipping over simultaneously."
The carts and those plates aren't both tipping over.,Neither the carts nor those plates are tipping over.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither the carts nor the plates are tipping over, it implies that both are stable, which directly opposes the assertion that at least one of them must be tipping over."
Neither the carts nor those plates are tipping over.,The carts and those plates aren't both tipping over.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the subjects (the carts or the plates) is tipping over, while Sentence 1 asserts that neither is tipping over."
The carts and those plates are tipping over.,Neither the carts nor those plates are tipping over.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that neither the carts nor the plates are tipping over, which opposes the claim that both are indeed tipping over."
Neither the carts nor those plates are tipping over.,The carts and those plates are tipping over.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the carts and the plates are tipping over, which is the opposite of stating that neither is tipping over."
The carts or those plates are tipping over.,Neither the carts nor those plates are tipping over.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that neither of the subjects (the carts or the plates) is tipping over, while Sentence 1 suggests that at least one of them is."
Neither the carts nor those plates are tipping over.,The carts or those plates are tipping over.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the subjects (the carts or the plates) is tipping over, directly opposing the claim that neither is tipping over."
The carts and those plates are tipping over.,The carts and those plates aren't both tipping over.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that the carts and plates cannot both be tipping over, directly opposing the claim made in Sentence 1 that they are indeed tipping over together."
The carts and those plates aren't both tipping over.,The carts and those plates are tipping over.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the carts and the plates are tipping over, which opposes the claim that they are not both tipping over."
These guests or those ladies argued.,These guests and those ladies didn't both argue.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The assertion in sentence 2 that ""These guests and those ladies didn't both argue"" logically follows from the ambiguity in sentence 1, which presents a scenario where either one group or the other could be involved in the argument, implying that not both groups can be arguing simultaneously."
These guests and those ladies didn't both argue.,These guests or those ladies argued.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If these guests and those ladies didn't both argue, it implies that at least one of them must have argued, supporting the claim that either the guests or the ladies argued."
These guests or those ladies argued.,These guests and those ladies argued.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because the use of ""or"" in Sentence 1 implies an exclusive choice between the two groups, while ""and"" in Sentence 2 suggests both groups participated in the argument simultaneously."
These guests and those ladies argued.,These guests or those ladies argued.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 is a contradiction of Sentence 1 because it implies that only one group (either the guests or the ladies) engaged in the argument, while Sentence 1 asserts that both groups participated in the argument."
These guests and those ladies didn't both argue.,Neither these guests nor those ladies argued.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither the guests nor the ladies argued, it implies that both groups did not engage in an argument, which directly opposes the assertion that at least one of them did not argue."
