sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Literature didn't annoy one hundred boys.,Literature annoyed one hundred boys.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 by asserting that literature did annoy one hundred boys, while Sentence 1 states that it did not."
Connie does bother ten guys.,Connie doesn't bother one hundred guys.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"If Connie bothers ten guys, it logically follows that she cannot be bothering one hundred guys, thus making sentence 2 an entailment of sentence 1."
Connie does bother ten guys.,Connie does bother one hundred guys.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it asserts a greater number of guys being bothered by Connie, which directly conflicts with the specific quantity stated in Sentence 1."
Connie does bother one hundred guys.,Connie does bother ten guys.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if Connie bothers one hundred guys, it is impossible for her to only bother ten guys simultaneously."
Connie does bother one hundred guys.,Connie doesn't bother ten guys.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"If Connie bothers one hundred guys, it contradicts the claim that she doesn't bother ten guys, as the latter implies she is not bothering a subset of those she is already known to bother."
Connie doesn't bother ten guys.,Connie does bother one hundred guys.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if Connie doesn't bother ten guys, it is logically inconsistent for her to bother one hundred guys."
Connie does bother ten guys.,Connie doesn't bother ten guys.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Connie does not engage in the action of bothering ten guys, which contradicts the claim that she does."
Connie doesn't bother ten guys.,Connie does bother ten guys.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly opposes the assertion in Sentence 1 by stating that Connie does engage with ten guys, contradicting the claim that she does not."
Connie does bother one hundred guys.,Connie doesn't bother one hundred guys.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Connie does not engage in the action of bothering one hundred guys, which contradicts the claim that she does."
Connie doesn't bother one hundred guys.,Connie does bother one hundred guys.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 by asserting that Connie does engage with one hundred guys, which opposes the claim that she does not bother them."
Ten people boasted about Carolyn.,One hundred people didn't boast about Carolyn.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 is an entailment of Sentence 1 because the act of ten people boasting does not imply that a larger group, such as one hundred people, did not boast, thus allowing for the possibility of both statements to coexist without contradiction."
Ten people boasted about Carolyn.,One hundred people boasted about Carolyn.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it presents a different quantity of people boasting about Carolyn, which directly conflicts with the assertion made in Sentence 1."
One hundred people boasted about Carolyn.,Ten people boasted about Carolyn.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it presents a number (ten) that is less than the number (one hundred) stated in Sentence 1, thereby directly opposing the claim of a greater quantity."
One hundred people boasted about Carolyn.,Ten people didn't boast about Carolyn.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if one hundred people boasted about Carolyn, it logically follows that at least ten people must have boasted, making the claim that ten people did not boast inconsistent."
Ten people didn't boast about Carolyn.,One hundred people boasted about Carolyn.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if ten people did not boast about Carolyn, it is logically inconsistent for one hundred people to have boasted about her."
Ten people boasted about Carolyn.,Ten people didn't boast about Carolyn.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the same ten people did not boast about Carolyn, creating a clear contradiction."
Ten people didn't boast about Carolyn.,Ten people boasted about Carolyn.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 because it asserts that ten people did boast about Carolyn, which is the opposite of the claim that they did not."
One hundred people boasted about Carolyn.,One hundred people didn't boast about Carolyn.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the same group of one hundred people did not boast about Carolyn, thereby contradicting the claim of boasting."
One hundred people didn't boast about Carolyn.,One hundred people boasted about Carolyn.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 because it asserts that the same group of one hundred people engaged in boasting about Carolyn, which is the opposite of not boasting."
Jodi would go to ten glaciers.,Jodi wouldn't go to one hundred glaciers.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"If Jodi would go to ten glaciers, it logically follows that she would not go to one hundred glaciers, as that exceeds the number she is willing to visit."
Jodi would go to ten glaciers.,Jodi would go to one hundred glaciers.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it asserts a quantity of glaciers (one hundred) that exceeds the quantity stated in Sentence 1 (ten), thereby directly opposing the original claim."
Jodi would go to one hundred glaciers.,Jodi would go to ten glaciers.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if Jodi would go to one hundred glaciers, it is impossible for her to only go to ten glaciers, as that would imply a lesser commitment."
Jodi would go to one hundred glaciers.,Jodi wouldn't go to ten glaciers.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if Jodi would go to one hundred glaciers, it logically follows that she would also go to ten glaciers."
Jodi wouldn't go to ten glaciers.,Jodi would go to one hundred glaciers.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if Jodi wouldn't go to ten glaciers, it logically follows that she cannot go to one hundred glaciers, as that number exceeds ten."
Jodi would go to ten glaciers.,Jodi wouldn't go to ten glaciers.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action expressed in Sentence 1, asserting that Jodi will not go to ten glaciers, which contradicts the claim that she would."
Jodi wouldn't go to ten glaciers.,Jodi would go to ten glaciers.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,Sentence 2 directly opposes the assertion in Sentence 1 by stating the opposite action regarding Jodi's willingness to go to ten glaciers.
Jodi would go to one hundred glaciers.,Jodi wouldn't go to one hundred glaciers.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action expressed in Sentence 1, asserting that Jodi will not undertake the same journey to one hundred glaciers, thus creating a clear contradiction."
Jodi wouldn't go to one hundred glaciers.,Jodi would go to one hundred glaciers.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly opposes the assertion in Sentence 1 by stating that Jodi would do the very thing she is said to refuse, thus creating a clear contradiction."
Tara flees from ten teachers.,Tara doesn't flee from one hundred teachers.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"If Tara flees from ten teachers, it logically follows that she cannot simultaneously be fleeing from one hundred teachers, thus supporting the entailment that she doesn't flee from them."
Tara flees from ten teachers.,Tara flees from one hundred teachers.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it asserts a greater number of teachers from whom Tara flees, which directly conflicts with the specific quantity stated in Sentence 1."
Tara flees from one hundred teachers.,Tara flees from ten teachers.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because fleeing from ten teachers implies a lesser number than one hundred, which contradicts the assertion of fleeing from a greater quantity."
Tara flees from one hundred teachers.,Tara doesn't flee from ten teachers.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"If Tara flees from one hundred teachers, it logically contradicts the idea that she does not flee from ten teachers, as fleeing from a larger group implies she would also flee from a smaller subset."
Tara doesn't flee from ten teachers.,Tara flees from one hundred teachers.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if Tara does not flee from ten teachers, it is logically inconsistent for her to flee from a greater number, such as one hundred teachers."
Tara flees from ten teachers.,Tara doesn't flee from ten teachers.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action described in Sentence 1, asserting that Tara does not flee from ten teachers, which contradicts the claim that she does."
Tara doesn't flee from ten teachers.,Tara flees from ten teachers.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding Tara's behavior towards the ten teachers.
Tara flees from one hundred teachers.,Tara doesn't flee from one hundred teachers.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action described in Sentence 1, asserting that Tara does not flee from the teachers, which contradicts the claim that she does."
Tara doesn't flee from one hundred teachers.,Tara flees from one hundred teachers.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 by asserting that Tara does flee from one hundred teachers, which is the opposite of the claim that she does not."
Claire bikes to ten mountains.,Claire doesn't bike to one hundred mountains.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"If Claire bikes to ten mountains, it logically follows that she cannot bike to one hundred mountains, making sentence 2 an entailment of sentence 1."
Claire bikes to ten mountains.,Claire bikes to one hundred mountains.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,Sentence 2 contradicts Sentence 1 because it asserts a quantity of mountains (one hundred) that is inconsistent with the specified quantity in Sentence 1 (ten).
Claire bikes to one hundred mountains.,Claire bikes to ten mountains.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it states a lower quantity of mountains (ten) than what is claimed in Sentence 1 (one hundred), thus directly opposing the assertion made."
Claire bikes to one hundred mountains.,Claire doesn't bike to ten mountains.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if Claire bikes to one hundred mountains, it is impossible for her not to bike to at least ten of those mountains."
Claire doesn't bike to ten mountains.,Claire bikes to one hundred mountains.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if Claire does not bike to any mountains, she cannot bike to a greater number of mountains, such as one hundred."
Claire bikes to ten mountains.,Claire doesn't bike to ten mountains.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action described in Sentence 1, asserting that Claire does not engage in biking to ten mountains, which contradicts the claim that she does."
Claire doesn't bike to ten mountains.,Claire bikes to ten mountains.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 by asserting that Claire does bike to ten mountains, which is the opposite of the claim that she does not."
Claire bikes to one hundred mountains.,Claire doesn't bike to one hundred mountains.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action described in Sentence 1, asserting that Claire does not engage in biking to the same destination, thereby creating a clear contradiction."
Claire doesn't bike to one hundred mountains.,Claire bikes to one hundred mountains.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 by asserting that Claire does bike to one hundred mountains, which is the opposite of the claim that she does not."
Ten banks negotiated.,One hundred banks didn't negotiate.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"The presence of ten banks negotiating does not logically imply that one hundred banks did not negotiate, as the two statements address different subsets of banks and do not contradict each other."
Ten banks negotiated.,One hundred banks negotiated.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it asserts a different quantity of banks involved in the negotiation, specifically stating a number (one hundred) that is inconsistent with the original claim of ten banks."
One hundred banks negotiated.,Ten banks negotiated.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it specifies a smaller number of banks (ten) negotiating, which directly conflicts with the claim of one hundred banks negotiating in Sentence 1."
One hundred banks negotiated.,Ten banks didn't negotiate.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if one hundred banks negotiated, it is impossible for ten banks to not have participated in the negotiation."
Ten banks didn't negotiate.,One hundred banks negotiated.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if ten banks did not negotiate, it is impossible for one hundred banks to have negotiated, as that would imply a larger number of banks were involved in negotiations."
Ten banks negotiated.,Ten banks didn't negotiate.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 by asserting that the ten banks did not engage in negotiations, which opposes the claim that they did negotiate."
Ten banks didn't negotiate.,Ten banks negotiated.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 because it asserts that the same ten banks engaged in negotiations, which is the opposite of the claim that they did not negotiate."
One hundred banks negotiated.,One hundred banks didn't negotiate.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 by asserting that the banks did not engage in negotiation, which opposes the claim that they did negotiate."
One hundred banks didn't negotiate.,One hundred banks negotiated.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 because it asserts that the same one hundred banks engaged in negotiations, which opposes the claim that they did not negotiate."
Cashiers have fled from ten malls.,Cashiers haven't fled from one hundred malls.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"The assertion in sentence2 contradicts the implication of sentence1, which states that cashiers have fled from a specific number of malls, thus making sentence2 not an entailment but rather a negation of the information presented in sentence1."
Cashiers have fled from ten malls.,Cashiers have fled from one hundred malls.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it asserts a greater number of malls (one hundred) from which cashiers have fled, directly opposing the specific claim of ten malls in Sentence 1."
Cashiers have fled from one hundred malls.,Cashiers have fled from ten malls.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it asserts a smaller number of malls (ten) from which cashiers have fled, directly conflicting with the claim of fleeing from one hundred malls in Sentence 1."
Cashiers have fled from one hundred malls.,Cashiers haven't fled from ten malls.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if cashiers have fled from one hundred malls, it logically follows that they cannot simultaneously not have fled from ten malls."
Cashiers haven't fled from ten malls.,Cashiers have fled from one hundred malls.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it asserts that cashiers have fled from a significantly larger number of malls, directly opposing the claim that they haven't fled from any."
Cashiers have fled from ten malls.,Cashiers haven't fled from ten malls.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action described in Sentence 1, asserting that cashiers did not flee from the malls, which contradicts the claim that they did."
Cashiers haven't fled from ten malls.,Cashiers have fled from ten malls.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,Sentence 2 directly contradicts Sentence 1 by asserting the opposite action regarding the cashiers' presence at the malls.
Cashiers have fled from one hundred malls.,Cashiers haven't fled from one hundred malls.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action described in Sentence 1, asserting that cashiers did not flee from the malls, which contradicts the claim that they did."
Cashiers haven't fled from one hundred malls.,Cashiers have fled from one hundred malls.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 by asserting the opposite action of cashiers fleeing from one hundred malls, which Sentence 1 explicitly denies."
Robert descends ten ladders.,Robert doesn't descend one hundred ladders.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"If Robert descends ten ladders, it logically follows that he cannot descend one hundred ladders, thus making sentence 2 an entailment of sentence 1."
Robert descends ten ladders.,Robert descends one hundred ladders.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it states that Robert descends a greater number of ladders than specified in Sentence 1, which is ten."
Robert descends one hundred ladders.,Robert descends ten ladders.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it states a lower quantity of ladders descended, which directly opposes the assertion of descending one hundred ladders."
Robert descends one hundred ladders.,Robert doesn't descend ten ladders.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"If Robert descends one hundred ladders, then it is contradictory to say that he doesn't descend ten ladders, as descending one hundred inherently includes descending ten."
Robert doesn't descend ten ladders.,Robert descends one hundred ladders.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if Robert does not descend ten ladders, he cannot simultaneously descend one hundred ladders, as that would imply he descends more than he claims not to."
Robert descends ten ladders.,Robert doesn't descend ten ladders.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action described in Sentence 1, asserting that Robert does not perform the act of descending ten ladders, which contradicts the claim that he does."
Robert doesn't descend ten ladders.,Robert descends ten ladders.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding Robert's descent of ten ladders.
Robert descends one hundred ladders.,Robert doesn't descend one hundred ladders.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action described in Sentence 1 by asserting that Robert does not perform the same action of descending one hundred ladders, thereby creating a contradiction."
Robert doesn't descend one hundred ladders.,Robert descends one hundred ladders.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding Robert's descent of ladders, stating that he does indeed descend one hundred ladders."
Ten schools do want to fall.,One hundred schools shouldn't want to fall.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"The assertion in sentence1 that ""Ten schools do want to fall"" implies that there are schools with a desire to fall, which contradicts the claim in sentence2 that ""One hundred schools shouldn't want to fall,"" thus establishing an entailment relationship."
Ten schools do want to fall.,One hundred schools do want to fall.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it asserts a different quantity of schools wanting to fall, which directly opposes the specific claim made in Sentence 1."
One hundred schools do want to fall.,Ten schools do want to fall.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it specifies a smaller number of schools (ten) wanting to fall, which directly opposes the claim that one hundred schools want to fall."
One hundred schools do want to fall.,Ten schools shouldn't want to fall.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if one hundred schools want to fall, then it is logically inconsistent for ten schools to assert that they shouldn't want to fall."
Ten schools shouldn't want to fall.,One hundred schools do want to fall.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if ten schools shouldn't want to fall, then it is logically inconsistent for one hundred schools to express a desire to fall."
Ten schools do want to fall.,Ten schools shouldn't want to fall.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it asserts that the schools should not have the desire to fall, directly opposing the claim that they do want to fall."
Ten schools shouldn't want to fall.,Ten schools do want to fall.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly opposes the assertion in Sentence 1 by stating that the schools do want to fall, contradicting the claim that they shouldn't want to."
One hundred schools do want to fall.,One hundred schools shouldn't want to fall.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly opposes the assertion in Sentence 1 by stating that the schools should not have the desire to fall, thereby contradicting the claim that they do want to fall."
One hundred schools shouldn't want to fall.,One hundred schools do want to fall.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly opposes the assertion in Sentence 1 by stating that the schools do want to fall, contradicting the claim that they shouldn't want to."
The boys are examining ten stories.,The boys aren't examining one hundred stories.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"If the boys are examining ten stories, it logically follows that they cannot be examining one hundred stories, thus supporting the entailment."
The boys are examining ten stories.,The boys are examining one hundred stories.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,Sentence 2 contradicts Sentence 1 because it asserts a quantity of stories (one hundred) that is incompatible with the quantity stated in Sentence 1 (ten).
The boys are examining one hundred stories.,The boys are examining ten stories.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it states a different quantity of stories being examined, specifically a lesser amount, which directly opposes the claim of examining one hundred stories."
The boys are examining one hundred stories.,The boys aren't examining ten stories.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if the boys are examining one hundred stories, it logically follows that they are also examining more than ten stories, making the claim in Sentence 2 false."
The boys aren't examining ten stories.,The boys are examining one hundred stories.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if the boys are not examining ten stories, they cannot simultaneously be examining a greater number, such as one hundred stories."
The boys are examining ten stories.,The boys aren't examining ten stories.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action described in Sentence 1, asserting that the boys are not engaged in the examination of ten stories, which contradicts the claim that they are."
The boys aren't examining ten stories.,The boys are examining ten stories.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,Sentence 2 directly contradicts Sentence 1 by asserting the opposite action regarding the boys' examination of ten stories.
The boys are examining one hundred stories.,The boys aren't examining one hundred stories.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the action described in Sentence 1, asserting that the boys are not engaged in the examination of one hundred stories, which contradicts the claim made in Sentence 1."
The boys aren't examining one hundred stories.,The boys are examining one hundred stories.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding the boys' examination of one hundred stories.
Ten governments hate Curtis.,One hundred governments don't hate Curtis.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"The assertion in sentence 2 contradicts the implication of sentence 1, as it suggests a greater number of governments that do not share the same sentiment, thus making it an entailment."
Ten governments hate Curtis.,One hundred governments hate Curtis.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it asserts a greater number of governments that hate Curtis, which directly conflicts with the claim made in Sentence 1."
One hundred governments hate Curtis.,Ten governments hate Curtis.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if one hundred governments hate Curtis, it is impossible for only ten governments to hate him simultaneously."
One hundred governments hate Curtis.,Ten governments don't hate Curtis.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if one hundred governments hate Curtis, it logically follows that at least ten governments must also hate him, making it impossible for ten governments to not hate him."
Ten governments don't hate Curtis.,One hundred governments hate Curtis.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if ten governments do not hate Curtis, then it is logically impossible for one hundred governments to hate him."
Ten governments hate Curtis.,Ten governments don't hate Curtis.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the same ten governments do not hate Curtis, thereby creating a logical contradiction."
Ten governments don't hate Curtis.,Ten governments hate Curtis.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly opposes the assertion in Sentence 1 by claiming that the same ten governments do, in fact, hate Curtis, thereby creating a clear contradiction."
One hundred governments hate Curtis.,One hundred governments don't hate Curtis.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the same number of governments do not hate Curtis, thereby creating a logical contradiction."
One hundred governments don't hate Curtis.,One hundred governments hate Curtis.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly opposes the assertion in Sentence 1 by claiming that the same one hundred governments do, in fact, hate Curtis, thereby creating a clear contradiction."
Ten companies had hired Alan.,One hundred companies haven't hired Alan.,neutral,entailment,implicature_PtoN,target,numeral_ten-one hundred,ten - one hundred,"The assertion in sentence 2 contradicts the information in sentence 1, as it implies a larger number of companies (one hundred) have not hired Alan, which does not logically follow from the fact that ten companies have hired him."
Ten companies had hired Alan.,One hundred companies had hired Alan.,neutral,contradiction,negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it states a number (one hundred) that is inconsistent with the number (ten) given in Sentence 1, implying a different and larger quantity of companies hiring Alan."
One hundred companies had hired Alan.,Ten companies had hired Alan.,entailment,contradiction,reverse negated implicature_P,target,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because it states a lower number of companies hiring Alan, which directly conflicts with the claim of one hundred companies hiring him."
One hundred companies had hired Alan.,Ten companies haven't hired Alan.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 contradicts Sentence 1 because if one hundred companies had hired Alan, it is impossible for ten companies to not have hired him, as that would imply a total of more than one hundred companies."
Ten companies haven't hired Alan.,One hundred companies had hired Alan.,contradiction,contradiction,opposite,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 by stating that a significant number of companies (one hundred) have hired Alan, which opposes the claim that ten companies have not hired him."
Ten companies had hired Alan.,Ten companies haven't hired Alan.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the same ten companies did not hire Alan, which is logically contradictory."
Ten companies haven't hired Alan.,Ten companies had hired Alan.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly contradicts Sentence 1 because it asserts that the same ten companies that allegedly haven't hired Alan actually did hire him, creating an inconsistency in the hiring status."
One hundred companies had hired Alan.,One hundred companies haven't hired Alan.,contradiction,contradiction,negation,control,numeral_ten-one hundred,ten - one hundred,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the same number of companies did not hire Alan, thus creating a logical contradiction."
