sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
The guests did not try to stun Amy.,The guests tried to stun Amy.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because it asserts that the guests did attempt to stun Amy, which is the opposite of stating that they did not."
The guests managed to stun Amy.,The guests did not manage to stun Amy.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly negates the outcome presented in Sentence 1, asserting that the guests failed to achieve the same result, thus creating a clear contradiction."
The guests did not manage to stun Amy.,The guests managed to stun Amy.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 by asserting that the guests successfully stunned Amy, while Sentence 1 states that they did not achieve this outcome."
Nina ran to those hills.,Nina did not sprint to those hills.,neutral,entailment,implicature_PtoN,target,verb,ran - sprinted,"Sentence 2 is an entailment of Sentence 1 because if Nina ran to the hills, it implies she did not sprint, as ""running"" does not necessarily equate to ""sprinting."""
Nina did not sprint to those hills.,Nina ran to those hills.,neutral,entailment,implicature_NtoP,target,verb,ran - sprinted,"Sentence 2 contradicts the implication of Sentence 1, as ""did not sprint"" suggests a lack of urgency or speed, while ""ran"" indicates a form of movement that could imply a quicker pace."
Nina ran to those hills.,Nina sprinted to those hills.,neutral,contradiction,negated implicature_P,target,verb,ran - sprinted,"While ""sprinted"" implies a faster pace than ""ran,"" it does not contradict the action of running; therefore, sentence 2 does not contradict sentence 1."
Nina sprinted to those hills.,Nina ran to those hills.,entailment,contradiction,reverse negated implicature_P,target,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because ""sprinted"" implies a faster, more intense form of running than simply ""ran,"" suggesting a difference in the nature of the action."
Nina did not sprint to those hills.,Nina did not run to those hills.,neutral,contradiction,negated implicature_N,target,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because if Nina did not sprint, it implies she could have run, but stating she did not run suggests she did not engage in any form of movement towards the hills."
Nina did not run to those hills.,Nina did not sprint to those hills.,entailment,contradiction,reverse negated implicature_N,target,verb,ran - sprinted,"Sentence 2 is a contradiction of Sentence 1 because ""sprint"" implies a faster form of running, suggesting that if Nina did not sprint, she also did not run."
Nina sprinted to those hills.,Nina did not run to those hills.,contradiction,contradiction,opposite,control,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because ""sprinted"" implies running, while ""did not run"" directly negates that action."
Nina did not run to those hills.,Nina sprinted to those hills.,contradiction,contradiction,opposite,control,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because ""did not run"" implies a lack of movement towards the hills, while ""sprinted"" indicates a definitive action of running towards them."
Nina ran to those hills.,Nina did not run to those hills.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly negates the action described in Sentence 1, asserting that Nina did not perform the act of running to the hills, which contradicts the claim that she did."
Nina did not run to those hills.,Nina ran to those hills.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence2 directly contradicts sentence1 because it asserts the opposite action of what is stated in sentence1, which clearly indicates that Nina did not run to the hills."
Nina sprinted to those hills.,Nina did not sprint to those hills.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly negates the action described in Sentence 1, asserting that Nina did not perform the sprinting action, which contradicts the claim that she did."
Nina did not sprint to those hills.,Nina sprinted to those hills.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action of what is stated, claiming that Nina did sprint, while Sentence 1 explicitly states that she did not."
Caroline ran to oases.,Caroline did not sprint to oases.,neutral,entailment,implicature_PtoN,target,verb,ran - sprinted,"The phrase ""did not sprint"" implies a lack of speed, which contradicts the action of ""ran,"" suggesting that sentence 2 cannot logically follow from sentence 1."
Caroline did not sprint to oases.,Caroline ran to oases.,neutral,entailment,implicature_NtoP,target,verb,ran - sprinted,"If Caroline did not sprint to oases, it implies that her running to oases was not at a fast pace, which can be interpreted as her running there in a less vigorous manner."
Caroline ran to oases.,Caroline sprinted to oases.,neutral,contradiction,negated implicature_P,target,verb,ran - sprinted,"Sentence 2 is a contradiction of Sentence 1 because ""sprinted"" implies a faster pace than ""ran,"" suggesting a different intensity of movement that cannot coexist with the same action in the same context."
Caroline sprinted to oases.,Caroline ran to oases.,entailment,contradiction,reverse negated implicature_P,target,verb,ran - sprinted,"Sentence 2 is a contradiction of Sentence 1 because ""sprinted"" implies a faster, more intense form of running than simply ""ran,"" suggesting a difference in the nature of the action."
Caroline did not sprint to oases.,Caroline did not run to oases.,neutral,contradiction,negated implicature_N,target,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because ""sprint"" implies a specific type of running, and stating that Caroline did not run to oases suggests she did not engage in any form of running, including sprinting."
Caroline did not run to oases.,Caroline did not sprint to oases.,entailment,contradiction,reverse negated implicature_N,target,verb,ran - sprinted,"Sentence 2 is a contradiction of Sentence 1 because ""sprint"" implies a faster form of running, thus contradicting the assertion that Caroline did not run at all."
Caroline sprinted to oases.,Caroline did not run to oases.,contradiction,contradiction,opposite,control,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because it directly negates the action of running implied in Sentence 1, which states that Caroline sprinted to oases."
Caroline did not run to oases.,Caroline sprinted to oases.,contradiction,contradiction,opposite,control,verb,ran - sprinted,"Sentence 2 directly contradicts Sentence 1 because it asserts that Caroline sprinted to oases, which implies she did run, contrary to the claim that she did not."
Caroline ran to oases.,Caroline did not run to oases.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly negates the action described in Sentence 1, asserting that Caroline did not perform the act of running to oases, which contradicts the claim that she did."
Caroline did not run to oases.,Caroline ran to oases.,contradiction,contradiction,negation,control,verb,ran - sprinted,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding Caroline's movement towards oases.
Caroline sprinted to oases.,Caroline did not sprint to oases.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly negates the action described in Sentence 1, asserting that Caroline did not perform the sprinting action, which contradicts the claim that she did."
Caroline did not sprint to oases.,Caroline sprinted to oases.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly contradicts Sentence 1 because it asserts that Caroline did sprint to oases, which is the opposite of the claim that she did not."
Patrick tried to leave.,Patrick did not manage to leave.,neutral,entailment,implicature_PtoN,target,verb,tried - managed,"Sentence 2 is an entailment of Sentence 1 because if Patrick tried to leave, it implies that he was unsuccessful in doing so."
Patrick did not manage to leave.,Patrick tried to leave.,neutral,entailment,implicature_NtoP,target,verb,tried - managed,"The fact that Patrick did not manage to leave implies that he attempted to do so, thus supporting the entailment that he tried to leave."
Patrick tried to leave.,Patrick managed to leave.,neutral,contradiction,negated implicature_P,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Patrick ""tried"" to leave, it implies he did not succeed, whereas ""managed to leave"" indicates he successfully left."
Patrick managed to leave.,Patrick tried to leave.,entailment,contradiction,reverse negated implicature_P,target,verb,tried - managed,"Sentence 2 is a contradiction of Sentence 1 because ""tried to leave"" implies an unsuccessful attempt, while ""managed to leave"" indicates a successful departure."
Patrick did not manage to leave.,Patrick did not try to leave.,neutral,contradiction,negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Patrick did not manage to leave, it implies he attempted to leave, whereas Sentence 2 states he did not try at all."
Patrick did not try to leave.,Patrick did not manage to leave.,entailment,contradiction,reverse negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Patrick did not try to leave, it implies he had no intention or effort to do so, making it impossible for him to not manage to leave."
Patrick managed to leave.,Patrick did not try to leave.,contradiction,contradiction,opposite,control,verb,tried - managed,"If Patrick managed to leave, it implies he made an effort to do so, contradicting the assertion that he did not try to leave."
Patrick did not try to leave.,Patrick managed to leave.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Patrick ""managed to leave,"" it implies that he successfully attempted to leave, which directly opposes the claim that he ""did not try to leave."""
Patrick tried to leave.,Patrick did not try to leave.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly negates the action described in Sentence 1, asserting that Patrick did not attempt to leave, which contradicts the claim that he tried to do so."
Patrick did not try to leave.,Patrick tried to leave.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because it asserts that Patrick attempted to leave, which is the opposite of not trying to leave."
Patrick managed to leave.,Patrick did not manage to leave.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly negates the successful action described in Sentence 1, asserting that Patrick failed to leave despite the claim that he managed to do so."
Patrick did not manage to leave.,Patrick managed to leave.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because it asserts that Patrick successfully left, while Sentence 1 states that he did not manage to do so."
That actor tried to break these forks.,That actor did not manage to break these forks.,neutral,entailment,implicature_PtoN,target,verb,tried - managed,"The attempt to break the forks implies that the actor was unsuccessful, thus making sentence 2 an entailment of sentence 1."
That actor did not manage to break these forks.,That actor tried to break these forks.,neutral,entailment,implicature_NtoP,target,verb,tried - managed,"The attempt to break the forks implies an effort was made, which aligns with the actor's failure to succeed in that attempt."
That actor tried to break these forks.,That actor managed to break these forks.,neutral,contradiction,negated implicature_P,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if the actor ""tried"" to break the forks, it implies they did not succeed, whereas Sentence 2 asserts that they ""managed"" to break them, indicating success."
That actor managed to break these forks.,That actor tried to break these forks.,entailment,contradiction,reverse negated implicature_P,target,verb,tried - managed,"Sentence 2 is a contradiction of Sentence 1 because ""managed to break"" implies success, while ""tried to break"" suggests an unsuccessful attempt."
That actor did not manage to break these forks.,That actor did not try to break these forks.,neutral,contradiction,negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if the actor did not manage to break the forks, it implies that they attempted to do so; therefore, stating they did not try is inconsistent with the first sentence."
That actor did not try to break these forks.,That actor did not manage to break these forks.,entailment,contradiction,reverse negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because ""did not manage to break"" implies an attempt was made, while ""did not try"" indicates no attempt occurred."
That actor managed to break these forks.,That actor did not try to break these forks.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if the actor managed to break the forks, it implies that they must have made an effort to do so, directly opposing the claim that they did not try."
That actor did not try to break these forks.,That actor managed to break these forks.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if the actor did not try to break the forks, it is impossible for them to have successfully managed to break them."
That actor tried to break these forks.,That actor did not try to break these forks.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly negates the action described in Sentence 1, asserting that the actor did not attempt to break the forks, which contradicts the claim that they did."
That actor did not try to break these forks.,That actor tried to break these forks.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because it asserts that the actor attempted to break the forks, which is the opposite of the claim that the actor did not try to do so."
That actor managed to break these forks.,That actor did not manage to break these forks.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that the actor did not achieve the action of breaking the forks, which contradicts the claim of successful action in Sentence 1."
That actor did not manage to break these forks.,That actor managed to break these forks.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 by asserting that the actor successfully broke the forks, while Sentence 1 states that the actor did not achieve this outcome."
Winston Churchill went towards these mountains.,Winston Churchill did not get to these mountains.,neutral,entailment,implicature_PtoN,target,verb,went towards - got to,"The assertion in sentence 2 contradicts the action described in sentence 1, as moving towards something implies the possibility of reaching it."
Winston Churchill did not get to these mountains.,Winston Churchill went towards these mountains.,neutral,entailment,implicature_NtoP,target,verb,went towards - got to,"The statement in sentence2 implies an intention or action that contradicts the assertion in sentence1, making it impossible for sentence2 to be an entailment of sentence1."
Winston Churchill went towards these mountains.,Winston Churchill got to these mountains.,neutral,contradiction,negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because reaching the mountains implies arrival, while Sentence 1 only indicates movement towards them without confirming that he actually arrived."
Winston Churchill got to these mountains.,Winston Churchill went towards these mountains.,entailment,contradiction,reverse negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards"" implies movement in the direction of the mountains without necessarily reaching them, while ""got to"" confirms that he arrived at the mountains."
Winston Churchill did not get to these mountains.,Winston Churchill did not go towards these mountains.,neutral,contradiction,negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Churchill did not get to the mountains, it implies he must have gone towards them at some point, whereas Sentence 2 states he did not go towards them at all."
Winston Churchill did not go towards these mountains.,Winston Churchill did not get to these mountains.,entailment,contradiction,reverse negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""did not get to"" implies a failure to arrive, while ""did not go towards"" suggests he may have approached them without reaching them, indicating a different action."
Winston Churchill got to these mountains.,Winston Churchill did not go towards these mountains.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because it asserts that Winston Churchill did not approach the mountains, directly opposing the claim that he reached them."
Winston Churchill did not go towards these mountains.,Winston Churchill got to these mountains.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 by asserting that Winston Churchill reached the mountains, which opposes the claim that he did not approach them."
Winston Churchill went towards these mountains.,Winston Churchill did not go towards these mountains.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Winston Churchill did not perform the act of going towards the mountains, which contradicts the claim made in Sentence 1."
Winston Churchill did not go towards these mountains.,Winston Churchill went towards these mountains.,contradiction,contradiction,negation,control,verb,went towards - got to,Sentence 2 directly opposes the assertion in Sentence 1 by stating the exact opposite action regarding Winston Churchill's movement towards the mountains.
Winston Churchill got to these mountains.,Winston Churchill did not get to these mountains.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Winston Churchill did not reach the mountains, which contradicts the claim that he did."
Winston Churchill did not get to these mountains.,Winston Churchill got to these mountains.,contradiction,contradiction,negation,control,verb,went towards - got to,Sentence 2 directly contradicts Sentence 1 by asserting the opposite claim regarding Winston Churchill's presence in the mountains.
Steven tried to appear.,Steven did not manage to appear.,neutral,entailment,implicature_PtoN,target,verb,tried - managed,"The phrase ""tried to appear"" implies an effort that may not have been successful, thus supporting the conclusion that ""Steven did not manage to appear."""
Steven did not manage to appear.,Steven tried to appear.,neutral,entailment,implicature_NtoP,target,verb,tried - managed,"The fact that Steven did not manage to appear implies that he made an effort to do so, thus supporting the entailment that he tried to appear."
Steven tried to appear.,Steven managed to appear.,neutral,contradiction,negated implicature_P,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because ""tried"" implies an unsuccessful effort, while ""managed"" indicates a successful outcome."
Steven managed to appear.,Steven tried to appear.,entailment,contradiction,reverse negated implicature_P,target,verb,tried - managed,"Sentence 2 is a contradiction of Sentence 1 because ""managed to appear"" implies success, while ""tried to appear"" suggests an attempt that may not have been successful."
Steven did not manage to appear.,Steven did not try to appear.,neutral,contradiction,negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Steven did not manage to appear, it implies he attempted to do so, whereas Sentence 2 states he did not try at all."
Steven did not try to appear.,Steven did not manage to appear.,entailment,contradiction,reverse negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because ""did not manage to appear"" implies an attempt was made, whereas ""did not try to appear"" indicates no effort was exerted at all."
Steven managed to appear.,Steven did not try to appear.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Steven managed to appear, it implies he made an effort to do so, directly opposing the claim that he did not try."
Steven did not try to appear.,Steven managed to appear.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Steven did not try to appear, it is logically inconsistent for him to have successfully managed to appear."
Steven tried to appear.,Steven did not try to appear.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly negates the action described in Sentence 1, asserting that Steven did not engage in the attempt to appear, which contradicts the claim that he did try."
Steven did not try to appear.,Steven tried to appear.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because it asserts that Steven made an effort to appear, while Sentence 1 states that he did not make such an effort."
Steven managed to appear.,Steven did not manage to appear.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Steven failed to achieve the same outcome, thereby creating a contradiction."
Steven did not manage to appear.,Steven managed to appear.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because it asserts that Steven successfully appeared, while Sentence 1 states that he did not manage to do so."
Alan went towards schools.,Alan did not get to schools.,neutral,entailment,implicature_PtoN,target,verb,went towards - got to,"The statement in sentence2 contradicts the implication of sentence1, which suggests that Alan was moving in the direction of schools, thus making sentence2 not an entailment of sentence1."
Alan did not get to schools.,Alan went towards schools.,neutral,entailment,implicature_NtoP,target,verb,went towards - got to,"The phrase ""did not get to"" implies that Alan did not reach or arrive at the schools, which does not contradict the possibility of him moving in their direction."
Alan went towards schools.,Alan got to schools.,neutral,contradiction,negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards schools"" implies Alan did not reach the schools, while ""got to schools"" indicates he successfully arrived there."
Alan got to schools.,Alan went towards schools.,entailment,contradiction,reverse negated implicature_P,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""went towards schools"" implies Alan has not yet arrived at the schools, while ""got to schools"" indicates he has successfully reached them."
Alan did not get to schools.,Alan did not go towards schools.,neutral,contradiction,negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Alan did not go towards schools, it implies he did not attempt to reach them, which is inconsistent with the notion of not getting to schools, as it suggests a lack of effort or direction."
Alan did not go towards schools.,Alan did not get to schools.,entailment,contradiction,reverse negated implicature_N,target,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because ""did not get to schools"" implies that Alan was unable to reach schools, which suggests he was at least moving towards them, contradicting the assertion that he did not go towards schools at all."
Alan got to schools.,Alan did not go towards schools.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 contradicts Sentence 1 because if Alan ""got to schools,"" it implies he went there, directly opposing the claim that he ""did not go towards schools."""
Alan did not go towards schools.,Alan got to schools.,contradiction,contradiction,opposite,control,verb,went towards - got to,"Sentence 2 directly contradicts Sentence 1 because it asserts that Alan reached schools, which is the opposite of not going towards them."
Alan went towards schools.,Alan did not go towards schools.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Alan did not perform the act of going towards schools, which contradicts the claim that he did."
Alan did not go towards schools.,Alan went towards schools.,contradiction,contradiction,negation,control,verb,went towards - got to,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action regarding Alan's movement towards schools.
Alan got to schools.,Alan did not get to schools.,contradiction,contradiction,negation,control,verb,went towards - got to,"Sentence 2 directly negates the action described in Sentence 1, asserting that Alan did not achieve the same outcome of reaching the schools, thus creating a clear contradiction."
Alan did not get to schools.,Alan got to schools.,contradiction,contradiction,negation,control,verb,went towards - got to,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite outcome regarding Alan's ability to reach schools.
Sharon tried to dislike Catherine.,Sharon did not manage to dislike Catherine.,neutral,entailment,implicature_PtoN,target,verb,tried - managed,"The phrase ""tried to dislike"" implies an unsuccessful attempt, which supports the conclusion that ""Sharon did not manage to dislike Catherine."""
Sharon did not manage to dislike Catherine.,Sharon tried to dislike Catherine.,neutral,entailment,implicature_NtoP,target,verb,tried - managed,"The phrase ""did not manage to dislike"" implies that Sharon made an effort to dislike Catherine, supporting the conclusion that she ""tried to dislike"" her."
Sharon tried to dislike Catherine.,Sharon managed to dislike Catherine.,neutral,contradiction,negated implicature_P,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Sharon ""tried"" to dislike Catherine, it implies she did not successfully achieve that dislike, whereas Sentence 2 asserts that she ""managed"" to do so."
Sharon managed to dislike Catherine.,Sharon tried to dislike Catherine.,entailment,contradiction,reverse negated implicature_P,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because ""managed to dislike"" implies a successful outcome, while ""tried to dislike"" suggests an unsuccessful attempt."
Sharon did not manage to dislike Catherine.,Sharon did not try to dislike Catherine.,neutral,contradiction,negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Sharon did not manage to dislike Catherine, it implies she attempted to do so, whereas Sentence 2 states she did not even try."
Sharon did not try to dislike Catherine.,Sharon did not manage to dislike Catherine.,entailment,contradiction,reverse negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Sharon did not try to dislike Catherine, it implies a lack of intent or effort, whereas Sentence 2 suggests that she attempted to dislike her but failed, indicating a conflicting intention."
Sharon managed to dislike Catherine.,Sharon did not try to dislike Catherine.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Sharon managed to dislike Catherine, it implies she actively engaged in the process of disliking her, which is inconsistent with not trying to do so."
Sharon did not try to dislike Catherine.,Sharon managed to dislike Catherine.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if Sharon did not try to dislike Catherine, it is inconsistent for her to have successfully managed to dislike her."
Sharon tried to dislike Catherine.,Sharon did not try to dislike Catherine.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 by asserting that Sharon did not make any effort to dislike Catherine, which opposes the claim that she attempted to do so."
Sharon did not try to dislike Catherine.,Sharon tried to dislike Catherine.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because it asserts that Sharon actively attempted to dislike Catherine, while Sentence 1 states that she did not make such an effort."
Sharon managed to dislike Catherine.,Sharon did not manage to dislike Catherine.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 by asserting that Sharon was unsuccessful in disliking Catherine, while Sentence 1 states that she successfully managed to do so."
Sharon did not manage to dislike Catherine.,Sharon managed to dislike Catherine.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because if Sharon did not manage to dislike Catherine, it is impossible for her to have managed to dislike her."
Those boys ran to those closets.,Those boys did not sprint to those closets.,neutral,entailment,implicature_PtoN,target,verb,ran - sprinted,"Sentence2 is not an entailment of sentence1 because it contradicts the action described in sentence1, which implies that the boys ran, suggesting a level of speed that is inconsistent with the notion of not sprinting."
Those boys did not sprint to those closets.,Those boys ran to those closets.,neutral,entailment,implicature_NtoP,target,verb,ran - sprinted,"Sentence 2 contradicts the implication of Sentence 1, as ""did not sprint"" suggests a lack of running, making it impossible for the boys to have run to the closets."
Those boys ran to those closets.,Those boys sprinted to those closets.,neutral,contradiction,negated implicature_P,target,verb,ran - sprinted,"Sentence 2 is a contradiction of Sentence 1 because ""sprinted"" implies a faster, more intense action than ""ran,"" suggesting a different level of urgency or speed that cannot coexist with the original statement."
Those boys sprinted to those closets.,Those boys ran to those closets.,entailment,contradiction,reverse negated implicature_P,target,verb,ran - sprinted,"Sentence 2 is a contradiction of Sentence 1 because ""sprinted"" implies a faster, more intense form of running, while ""ran"" does not convey the same level of urgency or speed."
Those boys did not sprint to those closets.,Those boys did not run to those closets.,neutral,contradiction,negated implicature_N,target,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because ""sprint"" implies a faster, more intense form of running, so stating that the boys did not run suggests they may have moved at a slower pace, which is inconsistent with the assertion that they did not sprint."
Those boys did not run to those closets.,Those boys did not sprint to those closets.,entailment,contradiction,reverse negated implicature_N,target,verb,ran - sprinted,"Sentence 2 is a contradiction of Sentence 1 because ""sprint"" implies a faster, more intense form of running, suggesting that if they did not sprint, they could still have run, which contradicts the assertion that they did not run at all."
Those boys sprinted to those closets.,Those boys did not run to those closets.,contradiction,contradiction,opposite,control,verb,ran - sprinted,"Sentence 2 contradicts Sentence 1 because it directly negates the action of sprinting, which implies running, thereby asserting that the boys did not engage in the very action described in Sentence 1."
Those boys did not run to those closets.,Those boys sprinted to those closets.,contradiction,contradiction,opposite,control,verb,ran - sprinted,"Sentence 2 directly contradicts Sentence 1 because it asserts that the boys did run to the closets, while Sentence 1 explicitly states that they did not."
Those boys ran to those closets.,Those boys did not run to those closets.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly negates the action described in Sentence 1, asserting that the boys did not perform the action of running to the closets, which contradicts the claim made in Sentence 1."
Those boys did not run to those closets.,Those boys ran to those closets.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite action—stating that the boys did run to the closets, while Sentence 1 clearly states they did not."
Those boys sprinted to those closets.,Those boys did not sprint to those closets.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly negates the action described in Sentence 1, asserting that the boys did not perform the sprinting action, which contradicts the claim that they did."
Those boys did not sprint to those closets.,Those boys sprinted to those closets.,contradiction,contradiction,negation,control,verb,ran - sprinted,"Sentence 2 directly contradicts Sentence 1 because it asserts that the boys did sprint to the closets, which is the opposite of the claim that they did not."
Actors tried to smile.,Actors did not manage to smile.,neutral,entailment,implicature_PtoN,target,verb,tried - managed,"Sentence 2 is an entailment of Sentence 1 because the attempt to smile implies that the actors were unable to achieve that goal, suggesting they did not manage to smile."
Actors did not manage to smile.,Actors tried to smile.,neutral,entailment,implicature_NtoP,target,verb,tried - managed,"The attempt to smile implies that the actors were making an effort, which aligns with the notion that they did not succeed in smiling."
Actors tried to smile.,Actors managed to smile.,neutral,contradiction,negated implicature_P,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because ""tried"" implies an unsuccessful effort, while ""managed"" indicates a successful outcome."
Actors managed to smile.,Actors tried to smile.,entailment,contradiction,reverse negated implicature_P,target,verb,tried - managed,"Sentence 2 is a contradiction of Sentence 1 because ""tried to smile"" implies an unsuccessful attempt, while ""managed to smile"" indicates a successful outcome."
Actors did not manage to smile.,Actors did not try to smile.,neutral,contradiction,negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if the actors did not manage to smile, it implies they attempted to do so, whereas Sentence 2 states they did not try at all."
Actors did not try to smile.,Actors did not manage to smile.,entailment,contradiction,reverse negated implicature_N,target,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if actors did not try to smile, it implies they made no effort, which makes it impossible for them to have failed to manage a smile."
Actors managed to smile.,Actors did not try to smile.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if actors managed to smile, it implies they made an effort to do so, directly opposing the claim that they did not try to smile."
Actors did not try to smile.,Actors managed to smile.,contradiction,contradiction,opposite,control,verb,tried - managed,"Sentence 2 contradicts Sentence 1 because if actors ""managed to smile,"" it implies they made an effort to smile, directly opposing the claim that they ""did not try to smile."""
Actors tried to smile.,Actors did not try to smile.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly negates the action described in Sentence 1, asserting that the actors did not engage in the effort to smile, which contradicts the claim that they attempted to do so."
Actors did not try to smile.,Actors tried to smile.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 because it asserts that actors made an effort to smile, while Sentence 1 states that they did not attempt to smile at all."
Actors managed to smile.,Actors did not manage to smile.,contradiction,contradiction,negation,control,verb,tried - managed,"Sentence 2 directly contradicts Sentence 1 by asserting that the actors were unable to smile, which opposes the claim that they successfully managed to do so."
