sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
All gloves should loosen.,Some gloves should loosen.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all gloves should loosen, then it is impossible for only some gloves to be the ones that should loosen."
Not all gloves should loosen.,No gloves should loosen.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all gloves should loosen, it implies that at least some gloves can or should remain tight, whereas Sentence 2 asserts that no gloves should loosen at all."
No gloves should loosen.,Not all gloves should loosen.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no gloves should loosen, then it is impossible for any gloves to be exempt from this rule, making the assertion in Sentence 2 logically inconsistent."
All gloves should loosen.,No gloves should loosen.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly opposes the assertion in Sentence 1 by stating that no gloves should loosen, thereby contradicting the claim that all gloves should loosen."
No gloves should loosen.,All gloves should loosen.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that all gloves should loosen, which opposes the claim that no gloves should loosen."
Some gloves should loosen.,No gloves should loosen.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that no gloves should loosen, directly opposing the claim that some gloves should indeed loosen."
No gloves should loosen.,Some gloves should loosen.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because the assertion that ""some gloves should loosen"" directly opposes the claim that ""no gloves should loosen,"" creating an inherent conflict in their meanings."
All gloves should loosen.,Not all gloves should loosen.,contradiction,contradiction,negation,control,quantifier,some - all,Sentence 2 contradicts Sentence 1 because it directly opposes the universal claim made in Sentence 1 by asserting that there exists at least one glove that should not loosen.
Not all gloves should loosen.,All gloves should loosen.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every glove should loosen, which opposes the claim that there are some gloves that should not."
Amelia might exit some schools.,Amelia might not exit all schools.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"If Amelia might exit some schools, it logically follows that she might not exit all schools."
Amelia might not exit all schools.,Amelia might exit some schools.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If Amelia might not exit all schools, it logically follows that she could exit some schools."
Amelia might exit some schools.,Amelia might exit all schools.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Amelia might exit some schools, it does not logically imply that she might exit all schools, as ""some"" and ""all"" represent different scopes of possibility."
Amelia might exit all schools.,Amelia might exit some schools.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Amelia might exit all schools, it is logically inconsistent for her to only exit some schools."
Amelia might not exit all schools.,Amelia might exit no schools.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Amelia might not exit all schools, it implies the possibility of her exiting at least one school, whereas Sentence 2 asserts that she might exit none, which eliminates that possibility."
Amelia might exit no schools.,Amelia might not exit all schools.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because ""might not exit all schools"" implies that there is at least one school from which Amelia will exit, while Sentence 1 suggests she may exit from none."
Amelia might exit all schools.,Amelia might exit no schools.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Amelia might exit all schools, it is logically impossible for her to simultaneously exit no schools."
Amelia might exit no schools.,Amelia might exit all schools.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Amelia might exit no schools, it is impossible for her to simultaneously have the possibility of exiting all schools."
Amelia might exit some schools.,Amelia might exit no schools.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Amelia might exit some schools, it is logically impossible for her to simultaneously not exit any schools."
Amelia might exit no schools.,Amelia might exit some schools.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Amelia might exit no schools, it is impossible for her to also potentially exit some schools."
Amelia might exit all schools.,Amelia might not exit all schools.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Amelia might exit all schools, it is logically inconsistent to assert that she might not exit all schools simultaneously."
Amelia might not exit all schools.,Amelia might exit all schools.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Amelia might exit all schools, it negates the possibility that she might not exit any of them."
Some people had questioned Steven.,Not all people had questioned Steven.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement in sentence2 logically follows from sentence1, as the existence of some people questioning Steven implies that there are individuals who did not question him, thus supporting the claim that not all people had questioned him."
Not all people had questioned Steven.,Some people had questioned Steven.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"The statement ""Not all people had questioned Steven"" implies that at least some individuals did question him, thus supporting the conclusion that ""Some people had questioned Steven."""
Some people had questioned Steven.,All people had questioned Steven.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that every individual questioned Steven, while Sentence 1 only states that some did, implying that not all did."
All people had questioned Steven.,Some people had questioned Steven.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all people had questioned Steven, it is impossible for only some people to have done so."
Not all people had questioned Steven.,No people had questioned Steven.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all people had questioned Steven, it implies that at least some people did question him, whereas Sentence 2 asserts that no one questioned him at all."
No people had questioned Steven.,Not all people had questioned Steven.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no people had questioned Steven, it logically follows that not even some people could have questioned him, making the claim in Sentence 2 false."
All people had questioned Steven.,No people had questioned Steven.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that not a single person questioned Steven, which opposes the claim that all people did question him."
No people had questioned Steven.,All people had questioned Steven.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every person questioned Steven, which negates the claim that no one did."
Some people had questioned Steven.,No people had questioned Steven.,contradiction,contradiction,negation,control,quantifier,some - all,Sentence 2 directly contradicts Sentence 1 by asserting that the absence of any questioning negates the existence of even a single instance of questioning mentioned in Sentence 1.
No people had questioned Steven.,Some people had questioned Steven.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts that at least one person questioned Steven, which negates the claim that no one did."
All people had questioned Steven.,Not all people had questioned Steven.,contradiction,contradiction,negation,control,quantifier,some - all,Sentence 2 contradicts Sentence 1 because it directly negates the universal claim made in Sentence 1 by asserting that there exists at least one person who did not question Steven.
Not all people had questioned Steven.,All people had questioned Steven.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because if not all people had questioned Steven, then it is impossible for all people to have questioned him."
Some senators are trying to stun Larry.,Not all senators are trying to stun Larry.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The presence of ""some"" in sentence 1 implies that there are senators who are not trying to stun Larry, thus supporting the claim in sentence 2 that not all senators are engaged in that action."
Not all senators are trying to stun Larry.,Some senators are trying to stun Larry.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"The statement ""Not all senators are trying to stun Larry"" implies that at least some senators may indeed be trying to stun him, thus supporting the entailment of sentence 2."
Some senators are trying to stun Larry.,All senators are trying to stun Larry.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that every senator is involved in trying to stun Larry, while Sentence 1 only claims that some senators are doing so, indicating that not all senators are included."
All senators are trying to stun Larry.,Some senators are trying to stun Larry.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all senators are trying to stun Larry, it cannot be true that only some senators are doing so."
Not all senators are trying to stun Larry.,No senators are trying to stun Larry.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all senators are trying to stun Larry, it implies that at least some senators are, whereas Sentence 2 asserts that none are."
No senators are trying to stun Larry.,Not all senators are trying to stun Larry.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 implies that at least some senators may be trying to stun Larry, which directly contradicts the assertion in Sentence 1 that no senators are attempting to do so."
All senators are trying to stun Larry.,No senators are trying to stun Larry.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the senators are attempting to stun Larry, which opposes the claim that all senators are engaged in that action."
No senators are trying to stun Larry.,All senators are trying to stun Larry.,contradiction,contradiction,opposite,control,quantifier,some - all,Sentence 2 directly contradicts Sentence 1 by asserting that all senators are engaged in an action (trying to stun Larry) that Sentence 1 claims none are participating in.
Some senators are trying to stun Larry.,No senators are trying to stun Larry.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the senators are attempting to stun Larry, which opposes the claim that some senators are engaged in that action."
No senators are trying to stun Larry.,Some senators are trying to stun Larry.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts the existence of at least one senator attempting to stun Larry, which opposes the claim that no senators are doing so."
All senators are trying to stun Larry.,Not all senators are trying to stun Larry.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it negates the universal claim made in Sentence 1 that ""all"" senators are involved in the action, implying that at least one senator is not participating."
Not all senators are trying to stun Larry.,All senators are trying to stun Larry.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every senator is attempting to stun Larry, which opposes the claim that at least some senators are not engaged in that action."
Stephanie might escape from some guests.,Stephanie might not escape from all guests.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"If Stephanie might escape from some guests, it logically follows that she might not escape from all guests."
Stephanie might not escape from all guests.,Stephanie might escape from some guests.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If Stephanie might not escape from all guests, it logically follows that she could potentially escape from some guests."
Stephanie might escape from some guests.,Stephanie might escape from all guests.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Stephanie can escape from some guests, it does not logically imply that she can escape from all guests, as ""some"" and ""all"" represent different scopes of possibility."
Stephanie might escape from all guests.,Stephanie might escape from some guests.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Stephanie might escape from all guests, it logically excludes the possibility of her only escaping from some guests."
Stephanie might not escape from all guests.,Stephanie might escape from no guests.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Stephanie might escape from no guests, it implies she cannot escape from any, which directly opposes the possibility that she might not escape from all guests."
Stephanie might escape from no guests.,Stephanie might not escape from all guests.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Stephanie might escape from no guests, it implies she cannot escape from any guests, which directly opposes the possibility of her not escaping from all guests."
Stephanie might escape from all guests.,Stephanie might escape from no guests.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Stephanie might escape from all guests, it is logically impossible for her to simultaneously escape from no guests."
Stephanie might escape from no guests.,Stephanie might escape from all guests.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Stephanie might escape from no guests, it is logically impossible for her to escape from all guests simultaneously."
Stephanie might escape from some guests.,Stephanie might escape from no guests.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Stephanie might escape from some guests, it is logically impossible for her to escape from no guests at all."
Stephanie might escape from no guests.,Stephanie might escape from some guests.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Stephanie might escape from no guests, it is logically impossible for her to escape from some guests."
Stephanie might escape from all guests.,Stephanie might not escape from all guests.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Stephanie ""might escape"" from all guests, it implies the possibility of her doing so, while ""might not escape"" directly negates that possibility."
Stephanie might not escape from all guests.,Stephanie might escape from all guests.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Stephanie might escape from all guests, it directly opposes the possibility that she might not escape from any of them."
Nina will describe some students.,Nina won't describe all students.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement that ""Nina will describe some students"" implies that there are students she will not describe, thus supporting the conclusion that ""Nina won't describe all students."""
Nina won't describe all students.,Nina will describe some students.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If Nina won't describe all students, it logically follows that she must describe at least some students."
Nina will describe some students.,Nina will describe all students.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because describing ""some"" students implies that not all students will be described, while describing ""all"" students suggests the opposite."
Nina will describe all students.,Nina will describe some students.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because describing ""some"" students implies that not all students will be described, which directly opposes the assertion that Nina will describe ""all"" students."
Nina won't describe all students.,Nina will describe no students.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that Nina will describe no students implies she is describing all students as not being described, which directly opposes the idea that she won't describe only some students."
Nina will describe no students.,Nina won't describe all students.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Nina describes no students, it logically follows that she cannot describe all students, making the assertion in Sentence 2 inconsistent with the absolute negation in Sentence 1."
Nina will describe all students.,Nina will describe no students.,contradiction,contradiction,opposite,control,quantifier,some - all,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite of what Sentence 1 claims about Nina's actions regarding students.
Nina will describe no students.,Nina will describe all students.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because stating that Nina will describe ""all students"" opposes the claim that she will describe ""no students."""
Nina will describe some students.,Nina will describe no students.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that Nina will not describe any students, which opposes the claim that she will describe some."
Nina will describe no students.,Nina will describe some students.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that Nina will describe ""some students"" directly opposes the claim that she will describe ""no students"" at all."
Nina will describe all students.,Nina won't describe all students.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Nina will not perform the action of describing all students, which contradicts the claim that she will."
Nina won't describe all students.,Nina will describe all students.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly opposes the assertion in Sentence 1 by claiming that Nina will describe all students, which contradicts the claim that she will not describe all students."
This patient could admire some cats.,This patient couldn't admire all cats.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement that ""This patient could admire some cats"" implies that there are cats that the patient does not admire, which supports the conclusion that ""This patient couldn't admire all cats."""
This patient couldn't admire all cats.,This patient could admire some cats.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If the patient couldn't admire all cats, it implies that there are at least some cats that they could admire."
This patient could admire some cats.,This patient could admire all cats.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because ""some"" implies a limited subset, while ""all"" suggests a totality that cannot be reconciled with the possibility of only admiring a portion."
This patient could admire all cats.,This patient could admire some cats.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 is a contradiction of Sentence 1 because if the patient could admire all cats, it logically excludes the possibility of only admiring some."
This patient couldn't admire all cats.,This patient could admire no cats.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if the patient couldn't admire all cats, it does not logically follow that they could admire no cats at all; there may be some cats they could admire."
This patient could admire no cats.,This patient couldn't admire all cats.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if the patient could admire no cats, it logically follows that they could not admire all cats, making the latter statement an insufficient representation of the former's absolute negation."
This patient could admire all cats.,This patient could admire no cats.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that the patient is incapable of admiring any cats, which opposes the possibility of admiring ""all"" cats presented in Sentence 1."
This patient could admire no cats.,This patient could admire all cats.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because if the patient could admire no cats, it is logically impossible for them to admire all cats."
This patient could admire some cats.,This patient could admire no cats.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that the patient is incapable of admiring any cats, which opposes the possibility expressed in Sentence 1 that the patient could admire some cats."
This patient could admire no cats.,This patient could admire some cats.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if the patient could admire no cats, it logically follows that they cannot admire any cats, including some."
This patient could admire all cats.,This patient couldn't admire all cats.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly negates the possibility expressed in Sentence 1 by stating that the patient is unable to admire all cats, thus creating a contradiction."
This patient couldn't admire all cats.,This patient could admire all cats.,contradiction,contradiction,negation,control,quantifier,some - all,Sentence 2 directly contradicts Sentence 1 by asserting the opposite possibility regarding the patient's ability to admire all cats.
Some senators are longing to drink.,Not all senators are longing to drink.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The presence of some senators longing to drink implies that there are senators who may not share this desire, supporting the claim that not all senators are longing to drink."
Not all senators are longing to drink.,Some senators are longing to drink.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If not all senators are longing to drink, it logically follows that at least some senators may be longing to drink."
Some senators are longing to drink.,All senators are longing to drink.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts a universal condition for all senators, while Sentence 1 only specifies that some senators have this desire, leaving room for others who may not."
All senators are longing to drink.,Some senators are longing to drink.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all senators are longing to drink, then it is impossible for only some senators to be longing to drink, as that would imply that not all are included."
Not all senators are longing to drink.,No senators are longing to drink.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all senators are longing to drink, it implies that at least some senators may be, whereas Sentence 2 asserts that none are."
No senators are longing to drink.,Not all senators are longing to drink.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no senators are longing to drink, then it is impossible for some senators to not be longing to drink, as stated in Sentence 2."
All senators are longing to drink.,No senators are longing to drink.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the senators have the desire to drink, which opposes the claim that all senators are longing to drink."
No senators are longing to drink.,All senators are longing to drink.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that all senators have the desire to drink, which opposes the claim that no senators have such a longing."
Some senators are longing to drink.,No senators are longing to drink.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that none of the senators have the desire to drink, which opposes the claim that at least some senators do."
No senators are longing to drink.,Some senators are longing to drink.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts the existence of at least one senator who is longing to drink, while Sentence 1 states that no senators have such a desire."
All senators are longing to drink.,Not all senators are longing to drink.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that there exists at least one senator who is not longing to drink, directly opposing the universal claim made in Sentence 1 that all senators share this desire."
Not all senators are longing to drink.,All senators are longing to drink.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every senator has the desire to drink, which opposes the claim that at least some senators do not share this longing."
Some people are tempting some dancers' brothers to reunite.,Not all people are tempting some dancers' brothers to reunite.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement in sentence2 logically follows from sentence1, as the existence of ""some people"" implies that it is not the case that ""all people"" are involved in the action described."
Not all people are tempting some dancers' brothers to reunite.,Some people are tempting some dancers' brothers to reunite.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"The statement in sentence1 allows for the possibility that some people are indeed tempting some dancers' brothers to reunite, thus making sentence2 a valid entailment."
Some people are tempting some dancers' brothers to reunite.,All people are tempting some dancers' brothers to reunite.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that every person is involved in tempting the dancers' brothers, while Sentence 1 only claims that some people are doing so, thus creating a discrepancy in the scope of involvement."
All people are tempting some dancers' brothers to reunite.,Some people are tempting some dancers' brothers to reunite.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it specifies ""some people,"" which implies that not all people are involved, directly opposing the universal claim made in Sentence 1 that ""all people"" are tempting."
Not all people are tempting some dancers' brothers to reunite.,No people are tempting some dancers' brothers to reunite.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that no people are tempting the dancers' brothers, while Sentence 1 allows for the possibility that at least some people are doing so."
No people are tempting some dancers' brothers to reunite.,Not all people are tempting some dancers' brothers to reunite.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if no people are tempting some dancers' brothers to reunite, then it logically follows that not even some people are doing so, making the claim in Sentence 2 that ""not all people"" are tempting them inconsistent with the absolute negation in Sentence 1."
All people are tempting some dancers' brothers to reunite.,No people are tempting some dancers' brothers to reunite.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that no people are engaging in the action of tempting, while Sentence 1 claims that all people are doing so."
No people are tempting some dancers' brothers to reunite.,All people are tempting some dancers' brothers to reunite.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that all people are involved in tempting the dancers' brothers, while Sentence 1 states that no people are doing so."
Some people are tempting some dancers' brothers to reunite.,No people are tempting some dancers' brothers to reunite.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that no people are involved in the action of tempting, while Sentence 1 states that some people are indeed doing so."
No people are tempting some dancers' brothers to reunite.,Some people are tempting some dancers' brothers to reunite.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that some people are indeed tempting the dancers' brothers, which opposes the claim that no people are doing so."
All people are tempting some dancers' brothers to reunite.,Not all people are tempting some dancers' brothers to reunite.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it denies the universal claim made in Sentence 1 that ""all people"" are involved in the action, suggesting instead that there are some people who are not."
Not all people are tempting some dancers' brothers to reunite.,All people are tempting some dancers' brothers to reunite.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that every person is involved in tempting the dancers' brothers, directly opposing the claim that not all people are doing so."
Aaron had talked about some cashiers.,Aaron hadn't talked about all cashiers.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement in sentence1 implies that Aaron's discussion was limited to certain cashiers, which logically supports the conclusion in sentence2 that he did not discuss every cashier."
Aaron hadn't talked about all cashiers.,Aaron had talked about some cashiers.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If Aaron hadn't talked about all cashiers, it implies that he must have talked about at least some cashiers."
Aaron had talked about some cashiers.,Aaron had talked about all cashiers.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because ""some cashiers"" implies a limited subset, while ""all cashiers"" encompasses every cashier, creating an inconsistency in the scope of Aaron's discussion."
Aaron had talked about all cashiers.,Aaron had talked about some cashiers.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because ""all cashiers"" implies a complete discussion of every cashier, while ""some cashiers"" suggests only a partial discussion, thus creating a logical inconsistency."
Aaron hadn't talked about all cashiers.,Aaron had talked about no cashiers.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that ""Aaron had talked about no cashiers"" implies he discussed none, which directly opposes the idea that he hadn't talked about ""all"" cashiers, suggesting at least some were not included in his discussion."
Aaron had talked about no cashiers.,Aaron hadn't talked about all cashiers.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that ""Aaron hadn't talked about all cashiers"" implies that there are some cashiers he could have talked about, which directly opposes the assertion that he talked about ""no cashiers"" at all."
Aaron had talked about all cashiers.,Aaron had talked about no cashiers.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts the opposite claim regarding Aaron's discussion of cashiers, stating that he talked about none, while Sentence 1 states he talked about all."
Aaron had talked about no cashiers.,Aaron had talked about all cashiers.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because stating that ""Aaron had talked about all cashiers"" implies he acknowledged their existence, while Sentence 1 asserts he discussed none."
Aaron had talked about some cashiers.,Aaron had talked about no cashiers.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting the absence of cashiers in Aaron's discussions, while Sentence 1 confirms their presence."
Aaron had talked about no cashiers.,Aaron had talked about some cashiers.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts the existence of some cashiers, while Sentence 1 states that Aaron discussed the absence of cashiers."
Aaron had talked about all cashiers.,Aaron hadn't talked about all cashiers.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that Aaron did not discuss all cashiers, which contradicts the claim that he had."
Aaron hadn't talked about all cashiers.,Aaron had talked about all cashiers.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 because it asserts that Aaron discussed all cashiers, while Sentence 1 states that he did not talk about them at all."
Some organizations induced Jane's grandmother to move.,Not all organizations induced Jane's grandmother to move.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"The statement in sentence2 logically follows from sentence1, as the existence of some organizations inducing Jane's grandmother implies that there are organizations that did not induce her to move."
Not all organizations induced Jane's grandmother to move.,Some organizations induced Jane's grandmother to move.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If not all organizations induced Jane's grandmother to move, it logically follows that at least some organizations did induce her to move."
Some organizations induced Jane's grandmother to move.,All organizations induced Jane's grandmother to move.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if only ""some"" organizations induced Jane's grandmother to move, then it cannot be true that ""all"" organizations did so."
All organizations induced Jane's grandmother to move.,Some organizations induced Jane's grandmother to move.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if all organizations induced Jane's grandmother to move, then it cannot be true that only some organizations did so."
Not all organizations induced Jane's grandmother to move.,No organizations induced Jane's grandmother to move.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if not all organizations induced Jane's grandmother to move, it implies that at least some organizations did, whereas Sentence 2 asserts that no organizations did."
